exact_group_id,normalized_text,representative_comment_text,n_comments,n_unique_accounts,n_unique_videos,n_unique_brands,n_actor_types,actor_types,actor_pair_scope,accounts,platform_usernames,comment_ids,video_ids,video_urls,brands,hcc_ids,contains_community_actor,contains_mass_actor,contains_lcn_edge_account_pair,presentation_eligible
EXACT_GROUP_00049,"ada yg cocok sama retinol lama daviena ga? plis stock aku msh banyak, ada yg mau gantiin ga?🥺","ada yg cocok sama retinol lama daviena ga? plis stock aku msh banyak, ada yg mau gantiin ga?🥺",2,1,2,1,1,Mass Actor,Mass–Mass,MASS_231110a3381a,eunolaaa4,7449939842648408840;7449939932346614535,7378347819268082950;7418812570569641221,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X,Daviena,,False,True,False,False
EXACT_GROUP_00050,ada yg mau bayarin retinol aku gaa?nanti aku kasi free 1 retinol baru aku pake 2 kali,ada yg mau bayarin retinol aku gaa?nanti aku kasi free 1 retinol baru aku pake 2 kali,2,1,2,1,1,Mass Actor,Mass–Mass,MASS_5271b690a9f9,thvjnoctv,7483193451778425616;7483193646524924693,7378347819268082950;7418812570569641221,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X,Daviena,,False,True,False,False
EXACT_GROUP_00051,ada yg mau ga aku jual paket acne blm dibuka aku jual murah aja,Ada yg mau ga aku jual paket acne blm dibuka aku jual murah aja,2,1,2,1,1,Mass Actor,Mass–Mass,MASS_40d8edc0775d,asriapriyantii,7588035652970300176;7588035848449590033,7429265515434036485;7430007251076697350,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0;https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,Maryame,,False,True,False,False
EXACT_GROUP_00052,ada yg mau gantiin cream maryame sepaket yg pink? baru belum dibuka dari paketannya juga🥰 dm aja.,ada yg mau gantiin cream maryame sepaket yg pink? baru belum dibuka dari paketannya juga🥰 DM aja.,2,1,2,1,1,Mass Actor,Mass–Mass,MASS_73209e66726d,htunnisa97,7490241172696367879;7490241528405689096,7429265515434036485;7430007251076697350,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0;https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,Maryame,,False,True,False,False
EXACT_GROUP_00053,ada yg mau gantiin cream sepaket punyaku? sepaket banget jual murmer aja,ada yg mau gantiin cream sepaket punyaku? sepaket banget jual murmer aja,6,1,1,1,1,Mass Actor,Mass–Mass,MASS_73209e66726d,htunnisa97,7514703098489619208;7514703163669725970;7514703261644243730;7514703289821741832;7514703387117536018;7514703538318181128,7279666593129434374,https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo,Maryame,,False,True,False,False
EXACT_GROUP_00054,"ada yg mau gantiin ga maryame aku ga cocok. day ,night & facial wash 100k aja ka","Ada yg mau gantiin ga maryame aku ga cocok. Day ,night & facial wash 100k aja ka",7,1,5,1,1,Mass Actor,Mass–Mass,MASS_7ff44fc79961,nindyasari_,7466010580979270406;7466010670145520390;7466010755398468357;7466010783979209477;7467565309169107717;7467565678133117702;7467565982645175046,7262186413284822277;7279666593129434374;7312632181094894854;7429265515434036485;7430007251076697350,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k;https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0;https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,Maryame,,False,True,False,False
EXACT_GROUP_00055,"ada yg mau gantiin ga paket maryame komplit 4pcs ,aku ga cocok isi msh banyak 90% nan jual murah aja ,klo mau dm ya🙏","Ada yg mau gantiin ga paket maryame komplit 4pcs ,aku ga cocok isi msh banyak 90% nan Jual murah aja ,klo mau dm ya🙏",7,1,7,1,1,Mass Actor,Mass–Mass,MASS_147cb57dbd65,kelvin.shagufta7,7457184060759982854;7457184423135937286;7457184522792600325;7457184604014674693;7457184936820130565;7457186055939212038;7457188023546970886,7262186413284822277;7279666593129434374;7424146834534239493;7428436533981613318;7429265515434036485;7429636271552728326;7430007251076697350,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh;https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI;https://www.tiktok.com/@mputrizahro/video/7424146834534239493?_r=1&_t=ZS-977UpyoFBWq;...(+2),Maryame,,False,True,False,False
EXACT_GROUP_00056,"ada yg mau gantiin gak kak. baru 2hr pakai gak cocok krn gatal, kemerahan dan keliatan lebih gosong. respon kulit terhadap suatu produk berbeda ya kak. mungkin ak ga cocok aja.200rb aja gpp. msh banyak isinya","ada yg mau gantiin gak kak. baru 2hr pakai gak cocok krn gatal, kemerahan dan keliatan lebih gosong. respon kulit terhadap suatu produk berbeda ya kak. mungkin ak ga cocok aja.200rb aja gpp. msh banyak isinya",3,1,3,1,1,Mass Actor,Mass–Mass,MASS_3bc9b30d5718,atik_iskandar,7579632503368483591;7579632559107490568;7579633215049302791,7262186413284822277;7429265515434036485;7430007251076697350,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0;https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,Maryame,,False,True,False,False
EXACT_GROUP_00057,ada yg mau gantiin paket acne maryame aku gk? baru dipakai 5 kali masih penuh,Ada yg mau gantiin paket acne maryame aku gk? Baru dipakai 5 kali masih penuh,2,2,2,1,1,Mass Actor,Mass–Mass,MASS_823efcee4298;MASS_e9fce2dc37f8,hijabjourney26;naya_digital18,7470356733387883284;7470761513281225493,7279666593129434374;7429265515434036485,https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,Maryame,,False,True,False,True
EXACT_GROUP_00058,ada yg mau gantiin punyaku ga? sepaket plus micellar waternya plus bonus 1 lgi krim siang glow nya,ada yg mau gantiin punyaku ga? sepaket plus micellar waternya plus bonus 1 lgi krim siang glow nya,2,1,2,1,1,Mass Actor,Mass–Mass,MASS_f5232b3af9c7,ana_andriana24,7505437602230649608;7505438189877625607,7279666593129434374;7430007251076697350,https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0,Maryame,,False,True,False,False
EXACT_GROUP_00059,ada yg mau gantiin retinol daviena ku gak ? aku pake baru 4x ga cocog 🙂😭,ada yg mau gantiin Retinol daviena ku gak ? aku pake baru 4x ga cocog 🙂😭,2,1,2,1,1,Mass Actor,Mass–Mass,MASS_05a5c4485f70,sifaniaprl,7377766993560290053;7377767180404294406,7313744314927041797;7376604456818920709,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb,Daviena,,False,True,False,False
EXACT_GROUP_00060,"ada yg mau gantiin retinol davienaku ga? 130k aja new, belinya lgsg di official daviena ya, pengiriman dari jawa timur","ada yg mau gantiin retinol davienaku ga? 130k aja NEW, belinya lgsg di official daviena ya, pengiriman dari jawa timur",2,1,2,1,1,Mass Actor,Mass–Mass,MASS_c7e16fd5425f,vaquar1us,7392476461841826565;7392477452814172933,7376604456818920709;7378347819268082950,https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X,Daviena,,False,True,False,False
EXACT_GROUP_00061,ada yg mau gantiin retinol ku ga baru di pake 2x aja,ada yg mau gantiin retinol ku ga baru di pake 2x aja,2,1,2,1,1,Mass Actor,Mass–Mass,MASS_c9c2a1b32bb2,lavere_hantaran,7414087756047270662;7414087875391963909,7340938843190725893;7378347819268082950,https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X;https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z,Daviena,,False,True,False,False
EXACT_GROUP_00062,ada yg mau gantiin retinol ku gk kak?,Ada yg mau gantiin retinol ku gk kak?,5,1,5,1,1,Mass Actor,Mass–Mass,MASS_a8bc3a40a328,miraakhumaida,7441097002177954567;7441097076618707719;7441097319393444616;7441097479993049874;7441097570456486674,7313744314927041797;7340938843190725893;7376604456818920709;7378347819268082950;7418812570569641221,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr;https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X;https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z,Daviena,,False,True,False,False
EXACT_GROUP_00063,"ada yg mau gantiin retinolku ga? aku ada 3 masih segel semua di jamin ori, aku kasih harga murce aja, soalnya co kebanyakan😫","Ada yg mau gantiin retinolku ga? Aku ada 3 masih segel semua di jamin ori, aku kasih harga murce aja, soalnya co kebanyakan😫",3,1,3,1,1,Mass Actor,Mass–Mass,MASS_b6a844551ab3,laksitaanggi_,7524603793883824904;7524603917708968722;7524604184608572167,7313744314927041797;7389110955214490886;7418812570569641221,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr,Daviena,,False,True,False,False
EXACT_GROUP_00064,"ada yg mau gantiin sepakat yg aku baru dipke 1 minggu , cream malamnya 3x . aku kasih 150 ajaa","Ada yg mau gantiin sepakat yg aku baru dipke 1 minggu , cream malamnya 3x . Aku kasih 150 ajaa",2,1,2,1,1,Mass Actor,Mass–Mass,MASS_5d3396983283,agninurfiantii,7472393204684768007;7472394259376063250,7279666593129434374;7430007251076697350,https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0,Maryame,,False,True,False,False
EXACT_GROUP_00065,"ada yg mau gk? krim malam nya aja beli 150rb an. beli 100rb aja deh, belum dibuka masih segel an","ada yg mau gk? krim malam nya aja beli 150rb an... beli 100rb aja deh, belum dibuka masih segel an",2,1,1,1,1,Mass Actor,Mass–Mass,MASS_178b1f707202,capri.corn00,7588114537825829650;7588115020028019474,7262186413284822277,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT,Maryame,,False,True,False,False
EXACT_GROUP_00066,ada yg mau nda ak ada 3 mau ak jual murah syg ga kpke🥺,ada yg mau nda ak ada 3 mau ak jual murah syg ga kpke🥺,3,1,3,1,1,Mass Actor,Mass–Mass,MASS_0711c2ee0305,delita693,7422695015984939782;7422695194057376517;7422695288987648774,7284446766534102277;7340938843190725893;7378347819268082950,https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X;https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z,Daviena,,False,True,False,False
EXACT_GROUP_00067,ada yg mau night cream aku masih segel,ada yg mau night cream aku masih segel,2,1,2,1,1,Mass Actor,Mass–Mass,MASS_9b28aff42a1c,zelinurrafinsia,7515237383374783239;7515237530444563220,7262186413284822277;7429265515434036485,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,Maryame,,False,True,False,False
EXACT_GROUP_00068,"ada yg mau paket maryame acne series (fw, daycream, night cream) punyaku? jual murah ajaa minat dm","ada yg mau paket maryame acne series (fw, daycream, night cream) punyaku? jual murah ajaa minat dm",2,1,2,1,1,Mass Actor,Mass–Mass,MASS_47ec5e68807c,bundakireinalembayung,7469653795817407240;7469737724267774728,7262186413284822277;7279666593129434374,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo,Maryame,,False,True,False,False
EXACT_GROUP_00069,adleeva dok,adleeva dok,13,13,1,1,1,Mass Actor,Mass–Mass,MASS_079e083cb9e2;MASS_15fd4a4a7dd2;MASS_43aa85082e11;MASS_53947fad47db;MASS_95f247507ee6;MASS_a3e075e017ca;MASS_b24d3f72dc92;MASS_b3e47ff01879;MASS_b9f733262e21;MASS_ca98ea455ccd;MASS_e2f1ac9378dd;MASS_f4b936edf381;...(+1),aayyukk;cantiknidi;diadumpie_;dwyi3_;dylaeeeaaae;pujy19;spillrekomendasiskincare;sugarhyu_;udangebyy;umma_azqila_rasheda;unkn0w.30;zieagustin;...(+1),7428439577213338374;7428455848542962438;7428461538849112837;7428542666079781638;7428547074771763974;7428550712844894984;7428592952555275014;7428753895038092038;7428785531624375047;7428842613556478727;7428988636254896901;7429181235878036229;...(+1),7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00070,adleeva dong dok,adleeva dong dok,3,3,1,1,1,Mass Actor,Mass–Mass,MASS_06d54481b482;MASS_4eb641b055d3;MASS_e0f0dc35e445,khaniarach_;mipta1010;rsyxxnti,7428464713368355604;7428465380215554822;7429139612218295046,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00071,adleeva skincare dok,adleeva skincare dok,3,3,1,1,1,Mass Actor,Mass–Mass,MASS_b8f2952bcdc7;MASS_c01e18f81e12;MASS_ce01117e094c,dijahr;olaa.1213;shiratutthaharah7,7428513941217248005;7428833817803195152;7454542134625420050,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00072,adleva dok,adleva dok,3,3,1,1,1,Mass Actor,Mass–Mass,MASS_c397ae78fa36;MASS_cd42a7c516e7;MASS_ff7ca7c387f4,homelibra14;lidiiiyy;noviitaa117,7428538291526746898;7428963196772041488;7458503919112782599,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00073,ah masa? aku beda malah (160),ah masa? aku beda malah (160),7,7,6,4,1,Mass Actor,Mass–Mass,MASS_01c2bfc1703b;MASS_2c608dc77732;MASS_489b4c969092;MASS_7c3e042765d6;MASS_ad4681bf419f;MASS_c179cfa77558;MASS_d25782679c27,bestieku_rr21066;bestieku_rr9606;dearskin_rr87701;glowingid_rr66818;glowup_rr50108;kulitsehat_rr19509;skintok_ct62066,7291827364518291557A;7291827364518291647A;7291827364518291852A;7291827364518291929A;7291827364518291972A;7291827364518291995A;7291827364518292165A,7237379067773766917;7258280563352587526;7312025661835578629;7357662447248968966;7472351771025755410;7523137946246008069,https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj;https://www.tiktok.com/@lookatmeeh__/video/7258280563352587526?_r=1&_t=ZS-977UFiP0TS6;https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS;https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h;https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu;...(+1),Azarine;Daviena;Maryame;The Originote,,False,True,False,True
EXACT_GROUP_00074,ah masa? aku beda malah beneran (160),ah masa? aku beda malah beneran (160),3,3,3,3,1,Mass Actor,Mass–Mass,MASS_13e391b153de;MASS_303022658d78;MASS_53d131f025a0,bestieku_rr54849;skinbestie_ip7689;skinlover_rr34452,7291827364518291644A;7291827364518291715A;7291827364518291793A,7306081689422351622;7313383346447322373;7361323225038540037,https://www.tiktok.com/@ansyashine/video/7313383346447322373?_r=1&_t=ZS-97070Klua9J;https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6;https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG,Azarine;Maryame;The Originote,,False,True,False,True
EXACT_GROUP_00075,ah masa? aku beda malah btw (160),ah masa? aku beda malah btw (160),6,5,6,4,1,Mass Actor,Mass–Mass,MASS_3469b2c2a41f;MASS_63d52ab213d4;MASS_96892537d2c8;MASS_c21945b08e3f;MASS_dae38427bad1,glowhunter_rr20059;glowup_rr55768;kulitglowing_rr91981;kulitsehat_rr19401;skinclub_rr85756,7291827364518291634A;7291827364518291768A;7291827364518291813A;7291827364518291818A;7291827364518291917A;7291827364518292171A,7182401543491128602;7242204399928593669;7262186413284822277;7312025661835578629;7359717817601543429;7397028146429709573,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@jesyjeyn/video/7359717817601543429?_r=1&_t=ZS-977bsAkY5xJ;https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS;https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa;https://www.tiktok.com/@skincarebyw/video/7397028146429709573?_r=1&_t=ZS-977QLwAWBLp;...(+1),Azarine;Daviena;Maryame;The Originote,,False,True,False,True
EXACT_GROUP_00076,ah masa? aku beda malah ✨ (160),ah masa? aku beda malah ✨ (160),5,5,5,3,2,Community Actor;Mass Actor,Community–Mass;Mass–Mass,MASS_622d50693d4e;MASS_bef010cdb6b5;MASS_d429e2d786f8;MASS_f65fb7375e62;glowingid_rr53578,bestieku_rr63778;cantik_rr4157;glowingid_rr21462;glowingid_rr53578;kulitcerah_rr62834,7291827364518291577A;7291827364518291692A;7291827364518291825A;7291827364518291828A;7291827364518292161A,7182401543491128602;7222981366173011226;7430007251076697350;7507827983269350661;7586827398084136200,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4;https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0;https://www.tiktok.com/@skinby_sindy/video/7586827398084136200?_r=1&_t=ZS-9706sCoYVV3;https://www.tiktok.com/@susiyuliani30/video/7182401543491128602?_r=1&_t=ZS-977UoX2jLJ2;https://www.tiktok.com/@theoriginote/video/7222981366173011226?_r=1&_t=ZS-977UDn9SaZu,Azarine;Maryame;The Originote,62,True,True,False,True
EXACT_GROUP_00077,ah masa? aku beda malah 🔥 (160),ah masa? aku beda malah 🔥 (160),4,4,4,2,2,Community Actor;Mass Actor,Community–Mass;Mass–Mass,MASS_5fc373544aca;MASS_e66014fef8ee;MASS_f65fb7375e62;skinclub_ip8582,kulitcerah_rr62834;kulitcerah_rr68666;skinbestie_rr89665;skinclub_ip8582,7291827364518291576A;7291827364518291682A;7291827364518291777A;7291827364518291833A,7258280563352587526;7314309007341063429;7421835937988070662;7507827983269350661,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4;https://www.tiktok.com/@lookatmeeh__/video/7258280563352587526?_r=1&_t=ZS-977UFiP0TS6;https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E;https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA,Maryame;The Originote,52,True,True,False,True
EXACT_GROUP_00078,ah masa? aku beda malah 😊 (160),ah masa? aku beda malah 😊 (160),5,5,5,3,1,Mass Actor,Mass–Mass,MASS_255c9d77df0c;MASS_303022658d78;MASS_68e6f26f43dc;MASS_84cac12de289;MASS_f486f3026ced,beautyvibe_rr77631;kulitcerah_rr85406;racun_rr27774;racun_rr98889;skinlover_rr34452,7291827364518291624A;7291827364518291638A;7291827364518291714A;7291827364518291742A;7291827364518291755A,7188119070884056347;7284446766534102277;7357662447248968966;7363584993148357894;7401739344085585158,https://www.tiktok.com/@dewihanijayanti/video/7401739344085585158?_r=1&_t=ZS-977UnQIjZqs;https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1;https://www.tiktok.com/@mayhapid2/video/7363584993148357894?_r=1&_t=ZS-977UjZATiFU;https://www.tiktok.com/@theoriginote/video/7188119070884056347?_r=1&_t=ZS-9701SLa3cpE;https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu,Daviena;Maryame;The Originote,,False,True,False,True
