group_rank,cluster_id,n_comments,n_accounts,n_videos,n_brands,n_pair_edges_observed,possible_pair_count,edge_density,min_pair_similarity,mean_pair_similarity,max_pair_similarity,cluster_cohesion,cluster_quality_flag,generic_comment_share,very_short_comment_share,similarity_categories,primary_similarity_category,actor_pair_types,actor_types,network_positions,brands,video_ids,video_urls,hcc_ids,representative_comment_texts,dominant_normalized_texts,contains_community_actor,contains_mass_actor,contains_individual_actor,contains_community_mass_lcn_edge,contains_pre_lcn_multi_evidence,presentation_eligible,screenshot_eligible,screenshot_priority_score
863,SIM_CLUSTER_00595,3,3,3,2,3,3,1.0,1.0,1.0,1.0,1.0,GENERIC_OR_VERY_SHORT_GROUP,1.0,1.0,EXACT_DUPLICATE,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame,7340938843190725893;7357662447248968966;7385065641595653382,https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm;https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu,,💪💪💪,💪💪💪,False,True,False,False,False,True,False,-0.920558
864,SIM_CLUSTER_00596,3,3,3,1,3,3,1.0,1.0,1.0,1.0,1.0,GENERIC_OR_VERY_SHORT_GROUP,0.0,1.0,EXACT_DUPLICATE,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena,7357662447248968966;7378347819268082950;7421104723333483782,https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X;https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu;https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,,M || m,m,False,True,False,False,False,True,False,-0.920558
865,SIM_CLUSTER_00599,3,3,3,2,3,3,1.0,1.0,1.0,1.0,1.0,GENERIC_OR_VERY_SHORT_GROUP,0.0,1.0,EXACT_DUPLICATE,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame,7262186413284822277;7357662447248968966;7430007251076697350,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0;https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu,,brp kk?,brp kk?,False,True,False,False,False,True,False,-0.920558
866,SIM_CLUSTER_00619,3,3,3,2,3,3,1.0,0.9594098070923816,0.972939871394921,1.0,0.9594098070923816,GENERIC_OR_VERY_SHORT_GROUP,0.0,1.0,EXACT_DUPLICATE;NEAR_EXACT,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame,7385065641595653382;7389110955214490886;7429636271552728326,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,,Ck hrga ka || ck hrga ka || ck hrga,ck hrga ka || ck hrga,False,True,False,False,False,True,False,-0.920558
867,SIM_CLUSTER_00630,3,3,3,2,3,3,1.0,0.8591160696491202,0.9060773797660802,1.0,0.8591160696491202,GENERIC_OR_VERY_SHORT_GROUP,0.0,1.0,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame,7262186413284822277;7378347819268082950;7429636271552728326,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X;https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI,,masi ga kak || masi,masi ga kak || masi,False,True,False,False,False,True,False,-0.920558
868,SIM_CLUSTER_00631,3,3,3,2,3,3,1.0,0.8793228701285751,0.9195485800857167,1.0,0.8793228701285751,GENERIC_OR_VERY_SHORT_GROUP,0.0,1.0,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame,7262186413284822277;7284446766534102277;7429265515434036485,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1;https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,,dm ka || Dm ka || dm aja ka,dm ka || dm aja ka,False,True,False,False,False,True,False,-0.920558
869,SIM_CLUSTER_00648,3,3,3,2,3,3,1.0,1.0,1.0,1.0,1.0,GENERIC_OR_VERY_SHORT_GROUP,1.0,1.0,EXACT_DUPLICATE,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame,7262186413284822277;7340938843190725893;7421104723333483782,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z;https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,,😑,😑,False,True,False,False,False,True,False,-0.920558
870,SIM_CLUSTER_00650,3,3,3,2,3,3,1.0,1.0,1.0,1.0,1.0,GENERIC_OR_VERY_SHORT_GROUP,1.0,1.0,EXACT_DUPLICATE,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame,7262186413284822277;7421104723333483782;7472351771025755410,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj;https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,,💃💃💃,💃💃💃,False,True,False,False,False,True,False,-0.920558
871,SIM_CLUSTER_00732,3,3,3,2,3,3,1.0,1.0,1.0,1.0,1.0,GENERIC_OR_VERY_SHORT_GROUP,1.0,1.0,EXACT_DUPLICATE,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame,7357662447248968966;7472351771025755410;7523137946246008069,https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj;https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h;https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu,,😻,😻,False,True,False,False,False,True,False,-0.920558
872,SIM_CLUSTER_00735,3,3,3,1,3,3,1.0,1.0,1.0,1.0,1.0,GENERIC_OR_VERY_SHORT_GROUP,1.0,1.0,EXACT_DUPLICATE,EXACT_DUPLICATE,Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;Outside LCN,Maryame,7262186413284822277;7279666593129434374;7385065641595653382,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,86,💃,💃,True,True,False,False,False,True,False,-0.920558
873,SIM_CLUSTER_00736,3,3,3,2,3,3,1.0,1.0,1.0,1.0,1.0,GENERIC_OR_VERY_SHORT_GROUP,1.0,1.0,EXACT_DUPLICATE,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame;The Originote,7262186413284822277;7312632181094894854;7314309007341063429,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k;https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA,,😢,😢,False,True,False,False,False,True,False,-0.920558
874,SIM_CLUSTER_00737,3,3,3,1,3,3,1.0,1.0,1.0,1.0,1.0,GENERIC_OR_VERY_SHORT_GROUP,1.0,1.0,EXACT_DUPLICATE,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7262186413284822277;7428436533981613318;7429265515434036485,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh;https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,,😩,😩,False,True,False,False,False,True,False,-0.920558
875,SIM_CLUSTER_00749,3,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,GENERIC_OR_VERY_SHORT_GROUP,1.0,1.0,EXACT_DUPLICATE,EXACT_DUPLICATE,Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC;Outside LCN,Daviena;Maryame;The Originote,7262186413284822277;7314309007341063429;7389110955214490886,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA,5,💋,💋,True,True,False,False,False,True,False,-0.920558
876,SIM_CLUSTER_00352,5,3,2,2,10,10,1.0,1.0,1.0,1.0,1.0,GENERIC_OR_VERY_SHORT_GROUP,0.0,1.0,EXACT_DUPLICATE,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame,7262186413284822277;7378347819268082950,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X,,brp kak?,brp kak?,False,True,False,False,False,True,False,-1.064399
