macro_f1,weighted_f1,accuracy,balanced_accuracy,mcc,ece,brier_score,model_id,fold,preprocessing,feature_kind,classifier_kind,class_weight,C,coverage,abstention_rate,class_collapse,precision_Negative,recall_Negative,f1_Negative,support_Negative,precision_Neutral,recall_Neutral,f1_Neutral,support_Neutral,precision_Positive,recall_Positive,f1_Positive,support_Positive
0.6263133731225815,0.6751753628755804,0.6894409937888198,0.6035963013741942,0.45763798490070123,0.19042339006962206,0.15944355539895624,tfidf_char_logreg_social_C1_balanced,3,social_normalized,char,logreg,balanced,1.0,1.0,0.0,False,0.5277777777777778,0.4418604651162791,0.4810126582278481,43,0.7264150943396226,0.8850574712643678,0.7979274611398963,87,0.7894736842105263,0.4838709677419355,0.6,31
0.6776918671248567,0.7236718533222343,0.7391304347826086,0.6500090931823865,0.5514262519270556,0.23023929444846664,0.14852022023292985,tfidf_char_logreg_social_C1_balanced,4,social_normalized,char,logreg,balanced,1.0,1.0,0.0,False,0.6944444444444444,0.5681818181818182,0.625,44,0.7407407407407407,0.9302325581395349,0.8247422680412371,86,0.8235294117647058,0.45161290322580644,0.5833333333333334,31
0.6228632478632479,0.673713967192228,0.6894409937888198,0.6031976744186046,0.46232241643181976,0.19634690477744782,0.15964365103034842,tfidf_char_logreg_social_C1_balanced,5,social_normalized,char,logreg,balanced,1.0,1.0,0.0,False,0.6,0.4883720930232558,0.5384615384615384,43,0.7169811320754716,0.8837209302325582,0.7916666666666666,86,0.7,0.4375,0.5384615384615384,32
0.5937124458943687,0.6596155173489445,0.6790123456790124,0.5801451260803706,0.44163642553897103,0.17718328578332526,0.1564734706481186,tfidf_char_logreg_social_C1_balanced,6,social_normalized,char,logreg,balanced,1.0,1.0,0.0,False,0.5789473684210527,0.5116279069767442,0.5432098765432098,43,0.7264150943396226,0.8850574712643678,0.7979274611398963,87,0.6111111111111112,0.34375,0.44,32
0.7274722913020786,0.7628735961628786,0.7701863354037267,0.7085334552028811,0.6063950572779754,0.2582999200017111,0.1525920014097095,tfidf_char_logreg_social_C1_balanced,7,social_normalized,char,logreg,balanced,1.0,1.0,0.0,False,0.7647058823529411,0.6046511627906976,0.6753246753246753,43,0.7821782178217822,0.9080459770114943,0.8404255319148937,87,0.7307692307692307,0.6129032258064516,0.6666666666666666,31
0.6406713188358758,0.7062139520725101,0.7267080745341615,0.6224228470910832,0.5248747491471248,0.2538518377806794,0.15442932365123013,tfidf_char_logreg_social_C1_balanced,8,social_normalized,char,logreg,balanced,1.0,1.0,0.0,False,0.6944444444444444,0.5813953488372093,0.6329113924050633,43,0.75,0.9310344827586207,0.8307692307692308,87,0.6470588235294118,0.3548387096774194,0.4583333333333333,31
0.6544372980644383,0.6963667493961274,0.7080745341614907,0.6306292482211462,0.4957142209735003,0.20135886315631418,0.15656255090667404,tfidf_char_logreg_social_C1_balanced,9,social_normalized,char,logreg,balanced,1.0,1.0,0.0,False,0.6410256410256411,0.5681818181818182,0.6024096385542169,44,0.7211538461538461,0.872093023255814,0.7894736842105263,86,0.7777777777777778,0.45161290322580644,0.5714285714285714,31
0.6703048359748172,0.7011877599156103,0.7142857142857143,0.6383236434108527,0.5073100779556188,0.21341987727254197,0.1522363993384356,tfidf_char_logreg_social_C1_balanced,10,social_normalized,char,logreg,balanced,1.0,1.0,0.0,False,0.7,0.4883720930232558,0.5753424657534246,43,0.6936936936936937,0.8953488372093024,0.7817258883248731,86,0.85,0.53125,0.6538461538461539,32
0.6320433681544791,0.6950277279495387,0.7160493827160493,0.6148951929074222,0.5081875794766129,0.2141097841434704,0.15404474707370086,tfidf_char_logreg_social_C1_balanced,11,social_normalized,char,logreg,balanced,1.0,1.0,0.0,False,0.6578947368421053,0.5813953488372093,0.6172839506172839,43,0.7407407407407407,0.9195402298850575,0.8205128205128205,87,0.6875,0.34375,0.4583333333333333,32
0.6511173236417855,0.7062533404410858,0.7267080745341615,0.6245038271062019,0.5257199119878657,0.21963403732179515,0.15655341242604845,tfidf_char_logreg_social_C1_balanced,12,social_normalized,char,logreg,balanced,1.0,1.0,0.0,False,0.7333333333333333,0.5116279069767442,0.6027397260273972,43,0.7256637168141593,0.9425287356321839,0.82,87,0.7222222222222222,0.41935483870967744,0.5306122448979592,31
0.6535426712202086,0.7007015397352384,0.7142857142857143,0.6306835329522036,0.5031215919254417,0.21319849414951092,0.15631416940548895,tfidf_char_logreg_social_C1_balanced,13,social_normalized,char,logreg,balanced,1.0,1.0,0.0,False,0.6285714285714286,0.5116279069767442,0.5641025641025641,43,0.7358490566037735,0.896551724137931,0.8082901554404145,87,0.75,0.4838709677419355,0.5882352941176471,31
0.6562398175301402,0.7041174113404128,0.7142857142857143,0.6345052172133943,0.5093593366693613,0.20494523012199797,0.15541918597977106,tfidf_char_logreg_social_C1_balanced,14,social_normalized,char,logreg,balanced,1.0,1.0,0.0,False,0.5681818181818182,0.5681818181818182,0.5681818181818182,44,0.76,0.8837209302325582,0.8172043010752689,86,0.8235294117647058,0.45161290322580644,0.5833333333333334,31
0.6898078363576731,0.7317098948883581,0.7453416149068323,0.6681201550387597,0.5663199998260546,0.2296798911006396,0.15100101561474324,tfidf_char_logreg_social_C1_balanced,15,social_normalized,char,logreg,balanced,1.0,1.0,0.0,False,0.7857142857142857,0.5116279069767442,0.6197183098591549,43,0.7476635514018691,0.9302325581395349,0.8290155440414507,86,0.6923076923076923,0.5625,0.6206896551724138,32
0.6761061028259433,0.7310373836905354,0.7407407407407407,0.6631471086162345,0.5570641353417929,0.1710925582242363,0.1363267655577827,tfidf_char_linearsvc_social_C1_balanced,1,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.7142857142857143,0.5813953488372093,0.6410256410256411,43,0.79,0.9080459770114943,0.8449197860962567,87,0.5925925925925926,0.5,0.5423728813559322,32
0.687118437118437,0.738863103769936,0.7453416149068323,0.6772842635946343,0.5655949836580667,0.18068058467623038,0.13725613647625348,tfidf_char_linearsvc_social_C1_balanced,2,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.7073170731707317,0.6744186046511628,0.6904761904761905,43,0.8,0.8735632183908046,0.8351648351648352,87,0.6,0.4838709677419355,0.5357142857142857,31
0.6353383458646616,0.6769018820342783,0.6894409937888198,0.6204395926567848,0.461976321799348,0.13620831761184538,0.14551572380327293,tfidf_char_linearsvc_social_C1_balanced,3,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.5454545454545454,0.4186046511627907,0.47368421052631576,43,0.7281553398058253,0.8620689655172413,0.7894736842105263,87,0.72,0.5806451612903226,0.6428571428571429,31
0.6994334513257979,0.7271134697230012,0.7329192546583851,0.686870581281684,0.546315747936803,0.2018262144562483,0.12935596236392502,tfidf_char_linearsvc_social_C1_balanced,4,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.6052631578947368,0.5227272727272727,0.5609756097560976,44,0.7708333333333334,0.8604651162790697,0.8131868131868132,86,0.7777777777777778,0.6774193548387096,0.7241379310344828,31
0.6607035490621297,0.7010733186778061,0.7080745341614907,0.6514050387596899,0.5047589850610888,0.16676602104758867,0.14601027853548595,tfidf_char_linearsvc_social_C1_balanced,5,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.6111111111111112,0.5116279069767442,0.5569620253164557,43,0.7604166666666666,0.8488372093023255,0.8021978021978022,86,0.6551724137931034,0.59375,0.6229508196721312,32
0.693381967552809,0.729067546172713,0.7345679012345679,0.6790714381181502,0.5477067601009498,0.170405684076217,0.14178773855681026,tfidf_char_linearsvc_social_C1_balanced,6,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.6410256410256411,0.5813953488372093,0.6097560975609756,43,0.7731958762886598,0.8620689655172413,0.8152173913043478,87,0.7307692307692307,0.59375,0.6551724137931034,32
0.7279536942458291,0.7554799865498449,0.7577639751552795,0.7285557021439267,0.5945333381071561,0.19017319109539269,0.13826250813516433,tfidf_char_linearsvc_social_C1_balanced,7,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.7428571428571429,0.6046511627906976,0.6666666666666666,43,0.8021978021978022,0.8390804597701149,0.8202247191011236,87,0.6571428571428571,0.7419354838709677,0.696969696969697,31
0.6933524353579678,0.7365121612548461,0.7391304347826086,0.6863756168927289,0.5592113815411551,0.1826872557376565,0.13871325436650148,tfidf_char_linearsvc_social_C1_balanced,8,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.627906976744186,0.627906976744186,0.627906976744186,43,0.8131868131868132,0.8505747126436781,0.8314606741573034,87,0.6666666666666666,0.5806451612903226,0.6206896551724138,31
0.62619120434563,0.6816110383503443,0.6894409937888198,0.6184784832571779,0.4720695072655635,0.13933686376216042,0.14468912446120283,tfidf_char_linearsvc_social_C1_balanced,9,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.6216216216216216,0.5227272727272727,0.5679012345679012,44,0.7604166666666666,0.8488372093023255,0.8021978021978022,86,0.5357142857142857,0.4838709677419355,0.5084745762711864,31
0.7043956043956042,0.7337519623233908,0.7391304347826086,0.6916182170542635,0.5576471207238319,0.18129699315400163,0.13487971896598847,tfidf_char_linearsvc_social_C1_balanced,10,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.6486486486486487,0.5581395348837209,0.6,43,0.7708333333333334,0.8604651162790697,0.8131868131868132,86,0.75,0.65625,0.7,32
0.7107145840566083,0.7542760463319402,0.7592592592592593,0.6969086919718436,0.5926680056854232,0.197308618906733,0.13476206581786895,tfidf_char_linearsvc_social_C1_balanced,11,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.6304347826086957,0.6744186046511628,0.651685393258427,43,0.8191489361702128,0.8850574712643678,0.850828729281768,87,0.7727272727272727,0.53125,0.6296296296296297,32
0.6604792889172754,0.7100702145263414,0.7204968944099379,0.6423559912966748,0.5170685619017399,0.16271092783206037,0.143960628871453,tfidf_char_linearsvc_social_C1_balanced,12,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.6153846153846154,0.5581395348837209,0.5853658536585366,43,0.7623762376237624,0.8850574712643678,0.8191489361702128,87,0.7142857142857143,0.4838709677419355,0.5769230769230769,31
0.6965387362815768,0.7259445337863756,0.7267080745341615,0.6886348023787555,0.53936116278117,0.17092546420948776,0.14334610530618822,tfidf_char_linearsvc_social_C1_balanced,13,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.5909090909090909,0.6046511627906976,0.5977011494252874,43,0.7888888888888889,0.8160919540229885,0.8022598870056498,87,0.7407407407407407,0.6451612903225806,0.6896551724137931,31
0.6694142862162257,0.7099462029439435,0.7142857142857143,0.6556582327400032,0.5158343718957714,0.14594825561015826,0.14213190687484847,tfidf_char_linearsvc_social_C1_balanced,14,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.5869565217391305,0.6136363636363636,0.6,44,0.7741935483870968,0.8372093023255814,0.8044692737430168,86,0.7272727272727273,0.5161290322580645,0.6037735849056604,31
0.6649309010503041,0.7086130424482144,0.7142857142857143,0.6618217054263565,0.520719209395914,0.16953015791701567,0.1349863792782918,tfidf_char_linearsvc_social_C1_balanced,15,social_normalized,char,linearsvc,balanced,1.0,1.0,0.0,False,0.6875,0.5116279069767442,0.5866666666666667,43,0.776595744680851,0.8488372093023255,0.8111111111111111,86,0.5714285714285714,0.625,0.5970149253731343,32
0.647872486120329,0.7089859578192227,0.7283950617283951,0.6252227568386349,0.532046100817937,0.20053789831122704,0.14247274953761876,tfidf_word_char_logreg_social_C1_balanced,1,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.8275862068965517,0.5581395348837209,0.6666666666666666,43,0.7321428571428571,0.9425287356321839,0.8241206030150754,87,0.5714285714285714,0.375,0.4528301886792453,32
0.6571635597127989,0.7160459237008012,0.7329192546583851,0.6419363461555044,0.5381603528447826,0.17582390016473895,0.1424200733712657,tfidf_word_char_logreg_social_C1_balanced,2,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.6904761904761905,0.6744186046511628,0.6823529411764706,43,0.7572815533980582,0.896551724137931,0.8210526315789474,87,0.6875,0.3548387096774194,0.46808510638297873,31
0.6088409129083733,0.6674832142426789,0.6832298136645962,0.5898428630146043,0.4468606450506048,0.145042096829248,0.1495642506821755,tfidf_word_char_logreg_social_C1_balanced,3,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.5263157894736842,0.46511627906976744,0.49382716049382713,43,0.7333333333333333,0.8850574712643678,0.8020833333333334,87,0.7222222222222222,0.41935483870967744,0.5306122448979592,31
0.7211592970521541,0.7586380825622174,0.7701863354037267,0.6905419536702357,0.607894861269052,0.2209058003295323,0.13548372292191452,tfidf_word_char_logreg_social_C1_balanced,4,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.7297297297297297,0.6136363636363636,0.6666666666666666,44,0.7641509433962265,0.9418604651162791,0.84375,86,0.8888888888888888,0.5161290322580645,0.6530612244897959,31
0.6749238282065195,0.7134985258201186,0.7267080745341615,0.6472868217054263,0.5298286773377828,0.19553594079368877,0.14684212514050154,tfidf_word_char_logreg_social_C1_balanced,5,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.696969696969697,0.5348837209302325,0.6052631578947368,43,0.7222222222222222,0.9069767441860465,0.8041237113402062,86,0.8,0.5,0.6153846153846154,32
0.6149789139285986,0.6781196300586468,0.6975308641975309,0.599480419673884,0.4752973856275556,0.14830056671189965,0.14474248214754115,tfidf_word_char_logreg_social_C1_balanced,6,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.6,0.5581395348837209,0.5783132530120482,43,0.7358490566037735,0.896551724137931,0.8082901554404145,87,0.6875,0.34375,0.4583333333333333,32
0.7087400601637013,0.7440509298520328,0.7515527950310559,0.6991201823444366,0.5767068408585379,0.19919024855255615,0.14304649376803613,tfidf_word_char_logreg_social_C1_balanced,7,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.696969696969697,0.5348837209302325,0.6052631578947368,43,0.7857142857142857,0.8850574712643678,0.8324324324324325,87,0.7,0.6774193548387096,0.6885245901639344,31
0.6832954668397706,0.7400636237730348,0.7577639751552795,0.6602627668411355,0.5822361628130813,0.21280374896378462,0.14492273139713419,tfidf_word_char_logreg_social_C1_balanced,8,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.7777777777777778,0.6511627906976745,0.7088607594936709,43,0.7592592592592593,0.9425287356321839,0.841025641025641,87,0.7058823529411765,0.3870967741935484,0.5,31
0.6822537506420816,0.7275929341926473,0.7391304347826086,0.6611084589329151,0.5520457090384121,0.19002876791752193,0.14419075808385307,tfidf_word_char_logreg_social_C1_balanced,9,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.7368421052631579,0.6363636363636364,0.6829268292682927,44,0.7475728155339806,0.8953488372093024,0.8148148148148148,86,0.7,0.45161290322580644,0.5490196078431373,31
0.6822005251324623,0.7108084963764454,0.7204968944099379,0.659156976744186,0.5205224215078813,0.19505410770920367,0.13991952090674176,tfidf_word_char_logreg_social_C1_balanced,10,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.7096774193548387,0.5116279069767442,0.5945945945945946,43,0.7142857142857143,0.872093023255814,0.7853403141361257,86,0.76,0.59375,0.6666666666666666,32
0.664422684618523,0.723846653671215,0.7407407407407407,0.6485676735275773,0.555193176614292,0.20080955158255637,0.1431777711722648,tfidf_word_char_logreg_social_C1_balanced,11,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.6511627906976745,0.6511627906976745,0.6511627906976745,43,0.7766990291262136,0.9195402298850575,0.8421052631578947,87,0.75,0.375,0.5,32
0.6641624365482234,0.7209092915471199,0.7391304347826086,0.6400077030751942,0.5483894341634938,0.19246766036377122,0.14512292991990525,tfidf_word_char_logreg_social_C1_balanced,12,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.75,0.5581395348837209,0.64,43,0.7454545454545455,0.9425287356321839,0.8324873096446701,87,0.6842105263157895,0.41935483870967744,0.52,31
0.631358487261962,0.6845466161118451,0.6956521739130435,0.6161885298910934,0.4732640160665123,0.16829447480775478,0.14581207034960683,tfidf_word_char_logreg_social_C1_balanced,13,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.6052631578947368,0.5348837209302325,0.5679012345679012,43,0.7425742574257426,0.8620689655172413,0.7978723404255319,87,0.6363636363636364,0.45161290322580644,0.5283018867924528,31
0.649147641601476,0.7042800653544001,0.7204968944099379,0.6283275364295619,0.5181946988275923,0.17100849963761564,0.1440703362037834,tfidf_word_char_logreg_social_C1_balanced,14,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.6190476190476191,0.5909090909090909,0.6046511627906976,44,0.75,0.9069767441860465,0.8210526315789474,86,0.8,0.3870967741935484,0.5217391304347826,31
0.7149779312991748,0.7515036276581669,0.7639751552795031,0.6901647286821705,0.5995321145294609,0.2070831942344546,0.13987551590123792,tfidf_word_char_logreg_social_C1_balanced,15,social_normalized,word_char,logreg,balanced,1.0,1.0,0.0,False,0.7931034482758621,0.5348837209302325,0.6388888888888888,43,0.7570093457943925,0.9418604651162791,0.8393782383419689,86,0.76,0.59375,0.6666666666666666,32
0.681276323262645,0.7304242681055712,0.7407407407407407,0.6658118372984051,0.5564506463928229,0.08163628497653445,0.12269979296390608,calibrated_linearsvc_word_char_social_C1_balanced,1,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.7272727272727273,0.5581395348837209,0.631578947368421,43,0.7745098039215687,0.9080459770114943,0.8359788359788359,87,0.6296296296296297,0.53125,0.576271186440678,32
0.6697619667174702,0.7271316197116595,0.7391304347826086,0.6605300750474975,0.5544026006976178,0.08492237668082442,0.12229110674277648,calibrated_linearsvc_word_char_social_C1_balanced,2,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.6595744680851063,0.7209302325581395,0.6888888888888889,43,0.7916666666666666,0.8735632183908046,0.8306010928961749,87,0.6666666666666666,0.3870967741935484,0.4897959183673469,31
0.627136752136752,0.675844083452779,0.6894409937888198,0.6075168217341692,0.45887301539075287,0.06540994010089093,0.13374371386666725,calibrated_linearsvc_word_char_social_C1_balanced,3,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.5714285714285714,0.46511627906976744,0.5128205128205128,43,0.7238095238095238,0.8735632183908046,0.7916666666666666,87,0.7142857142857143,0.4838709677419355,0.5769230769230769,31
0.7147455068500954,0.7541889508609302,0.7639751552795031,0.6898429152742732,0.596502553465125,0.1204448032342199,0.11326602145126309,calibrated_linearsvc_word_char_social_C1_balanced,4,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.6666666666666666,0.5909090909090909,0.6265060240963856,44,0.7843137254901961,0.9302325581395349,0.851063829787234,86,0.85,0.5483870967741935,0.6666666666666666,31
0.6847442680776014,0.7170791021722698,0.7267080745341615,0.6630329457364341,0.5315092857808008,0.09646870390031635,0.12439926621710744,calibrated_linearsvc_word_char_social_C1_balanced,5,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.6470588235294118,0.5116279069767442,0.5714285714285714,43,0.7378640776699029,0.8837209302325582,0.8042328042328042,86,0.7916666666666666,0.59375,0.6785714285714286,32
0.6579185520361991,0.7110105580693816,0.7222222222222222,0.6424028780183552,0.5234587316440475,0.09567772787722739,0.12467107853584031,calibrated_linearsvc_word_char_social_C1_balanced,6,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.6190476190476191,0.6046511627906976,0.611764705882353,43,0.77,0.8850574712643678,0.8235294117647058,87,0.7,0.4375,0.5384615384615384,32
0.6950698190066701,0.7359902494468052,0.7391304347826086,0.6953778674553696,0.5623542684606383,0.07731834021170597,0.1253770008704588,calibrated_linearsvc_word_char_social_C1_balanced,7,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.6666666666666666,0.5581395348837209,0.6075949367088608,43,0.8131868131868132,0.8505747126436781,0.8314606741573034,87,0.6176470588235294,0.6774193548387096,0.6461538461538462,31
0.7048352588789046,0.7472870936620448,0.7577639751552795,0.6810265784837014,0.582455380766696,0.08826860574758431,0.12432319822131367,calibrated_linearsvc_word_char_social_C1_balanced,8,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.717948717948718,0.6511627906976745,0.6829268292682927,43,0.7669902912621359,0.9080459770114943,0.8315789473684211,87,0.7894736842105263,0.4838709677419355,0.6,31
0.669226830517153,0.7214939271641335,0.7329192546583851,0.6540555593443815,0.5422970601642199,0.09323152791220994,0.1244836938877839,calibrated_linearsvc_word_char_social_C1_balanced,9,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.725,0.6590909090909091,0.6904761904761905,44,0.76,0.8837209302325582,0.8172043010752689,86,0.6190476190476191,0.41935483870967744,0.5,31
0.6877409270918399,0.718163672720008,0.7267080745341615,0.6695736434108527,0.5329076806044977,0.11082158707209559,0.11945485820355507,calibrated_linearsvc_word_char_social_C1_balanced,10,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.6470588235294118,0.5116279069767442,0.5714285714285714,43,0.7425742574257426,0.872093023255814,0.8021390374331551,86,0.7692307692307693,0.625,0.6896551724137931,32
0.6425498776529931,0.7044428075874617,0.7160493827160493,0.6319862113516885,0.5143271412616301,0.10346312014235692,0.12244613925896941,calibrated_linearsvc_word_char_social_C1_balanced,11,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.6046511627906976,0.6046511627906976,0.6046511627906976,43,0.7857142857142857,0.8850574712643678,0.8324324324324325,87,0.6190476190476191,0.40625,0.49056603773584906,32
0.650797389139358,0.7107425288000063,0.7267080745341615,0.632344867826152,0.5260014778413675,0.11471970579387111,0.12556334905544764,calibrated_linearsvc_word_char_social_C1_balanced,12,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.7058823529411765,0.5581395348837209,0.6233766233766234,43,0.7547169811320755,0.9195402298850575,0.8290155440414507,87,0.6190476190476191,0.41935483870967744,0.5,31
0.6712502229356162,0.7117191576190808,0.7142857142857143,0.6662096558622413,0.5177272644712204,0.08156128005057275,0.1270450847900115,calibrated_linearsvc_word_char_social_C1_balanced,13,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.5853658536585366,0.5581395348837209,0.5714285714285714,43,0.7912087912087912,0.8275862068965517,0.8089887640449438,87,0.6551724137931034,0.6129032258064516,0.6333333333333333,31
0.6798224177256436,0.7324267013958458,0.7453416149068323,0.6618074973288777,0.5643827218033972,0.1344029743304376,0.128564234165402,calibrated_linearsvc_word_char_social_C1_balanced,14,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.6590909090909091,0.6590909090909091,0.6590909090909091,44,0.78,0.9069767441860465,0.8387096774193549,86,0.7647058823529411,0.41935483870967744,0.5416666666666666,31
0.7296494355317885,0.7675955757797189,0.7763975155279503,0.7148740310077519,0.6233249224237927,0.08396560578190664,0.11654488065827444,calibrated_linearsvc_word_char_social_C1_balanced,15,social_normalized,word_char,calibrated_linearsvc,balanced,1.0,1.0,0.0,False,0.8275862068965517,0.5581395348837209,0.6666666666666666,43,0.7920792079207921,0.9302325581395349,0.8556149732620321,86,0.6774193548387096,0.65625,0.6666666666666666,32
