username,n_comments,n_valid_text_comments,positive_count,neutral_count,negative_count,positive_ratio,neutral_ratio,negative_ratio,dominant_sentiment,avg_sentiment_confidence,is_hcc_member,community,primary_brand,brand_label_auto,brand_combo,brand_confidence,degree,weighted_degree,betweenness,narrative_similarity_level
desakwardani8,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9499114751815796,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
itzme.na3,6,6,3,2,1,0.5,0.3333333333333333,0.16666666666666666,Positive,0.7855313817660013,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
leleakarere,3,3,0,3,0,0.0,1.0,0.0,Neutral,0.6694453358650208,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kulitcerah_rp66429,4,4,0,3,1,0.0,0.75,0.25,Neutral,0.9852905124425888,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
aunillah_maulida,4,4,1,3,0,0.25,0.75,0.0,Neutral,0.7179927825927734,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
aunillakhnmaulidaa_,2,2,2,0,0,1.0,0.0,0.0,Positive,0.963849663734436,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
comingsoon.015,5,5,1,3,1,0.2,0.6,0.2,Neutral,0.957698130607605,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
produkjujur_r3c00m00x5907,3,3,3,0,0,1.0,0.0,0.0,Positive,0.8148308595021566,True,180,Azarine,Azarine,Azarine,High,3.0,2.732142857142857,0.0,Low
shxxdh,2,2,0,0,2,0.0,0.0,1.0,Negative,0.8864955008029938,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
glowingid_rp70906,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.6760658025741577,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
septianiardianti_,1,1,1,0,0,1.0,0.0,0.0,Positive,0.5526527762413025,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
user78320488298286,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.4774914085865021,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
skinbestie_rp43200,6,6,3,2,1,0.5,0.3333333333333333,0.16666666666666666,Positive,0.8038584689299265,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ikamartya,1,1,1,0,0,1.0,0.0,0.0,Positive,0.6163649559020996,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dearskin_rp37681,3,3,0,3,0,0.0,1.0,0.0,Neutral,0.9190616607666016,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
cipu.exe,1,1,1,0,0,1.0,0.0,0.0,Positive,0.6902065277099609,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
glowhunter_ct43630,6,6,3,2,1,0.5,0.3333333333333333,0.16666666666666666,Positive,0.8768916328748068,True,48,The Originote,Mixed_3plus_Brands,The Originote + Azarine + Maryame,Medium,4.0,6.0,0.0,Low
putriiziee,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9265887141227722,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
skincare_ct1100,3,3,0,1,2,0.0,0.3333333333333333,0.6666666666666666,Negative,0.7361509998639425,True,182,Not identified,Not identified,,,5.0,3.75,0.0,Low
produkjujur_r3c00m03x5660,5,5,5,0,0,1.0,0.0,0.0,Positive,0.9421129107475281,True,180,Azarine,Azarine,Azarine,High,3.0,2.1607142857142856,0.0,Low
miiaaaawwww05,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9877603650093079,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
reviewjujur_ct5021,3,3,0,3,0,0.0,1.0,0.0,Neutral,0.9930863579114279,True,182,Not identified,Not identified,,,5.0,3.75,0.0,Low
itsnhaell,4,4,1,2,1,0.25,0.5,0.25,Neutral,0.7688366919755936,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
odylazizah,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.7473910748958588,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
user7362737913,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.9388485848903656,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
shlvania,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.9915724992752075,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
user092717327,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9727947115898132,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
shitarahsheen,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9960054755210876,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dhrvstqye_,1,1,0,0,1,0.0,0.0,1.0,Negative,0.593339741230011,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
april_lilisa,1,1,0,0,1,0.0,0.0,1.0,Negative,0.872523844242096,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
wuttttt16,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9697913527488708,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nengida010,1,1,0,0,1,0.0,0.0,1.0,Negative,0.5875015258789062,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dessyrenn,3,3,3,0,0,1.0,0.0,0.0,Positive,0.5956252614657084,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
pudu911,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9895846247673035,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nayyauliaa,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9315925240516663,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
novindaalraihan,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9537737369537354,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dewiaprilianingtyas,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.7190796136856079,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nafi2727,5,5,0,3,2,0.0,0.6,0.4,Neutral,0.885550034046173,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
djiwa_hantaranklaten,1,1,0,0,1,0.0,0.0,1.0,Negative,0.7606775164604187,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
fiverambe,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.8617837429046631,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nadialy_,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9930445551872253,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dwitadamayanti23,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9550347328186035,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
itsmrisa_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9900549650192261,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
berjumpalagi,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.6784437298774719,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
na0waa,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9684029817581177,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
retzuchan,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9880005717277527,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
yourex906,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.6122574806213379,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nabilars08,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.7984630465507507,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
bogorteaa,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9877399802207947,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
fransiscafitri31,4,4,0,4,0,0.0,1.0,0.0,Neutral,0.8640023767948151,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
jurjok_04,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9781678318977356,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
brownccheese,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.94829261302948,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
glowup_cp9786,3,3,0,3,0,0.0,1.0,0.0,Neutral,0.9815525809923807,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
echaarrs,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9902861714363098,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
fairy7772,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.7642554640769958,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sha.rahma,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9362485408782959,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mnatiprl_,9,9,3,6,0,0.3333333333333333,0.6666666666666666,0.0,Neutral,0.8584946427080367,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
lilsoftie.id,3,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,Mixed,0.8861050208409628,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
itss._taaaaaaa,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9567963778972626,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
normabadut26,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.5796100497245789,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
melvasimatupang79,6,6,1,2,3,0.16666666666666666,0.3333333333333333,0.5,Negative,0.8594598670800527,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
koalakuu,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.916682094335556,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
xoxo_ftrnsss,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.5539057552814484,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
a2afraa,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9045184254646301,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
putri65754368,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9217278957366943,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
asaja_26,3,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,Mixed,0.825003445148468,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
putra_2703_,3,3,0,2,1,0.0,0.6666666666666666,0.3333333333333333,Neutral,0.9905908902486166,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
glowingid_ct11995,3,3,0,2,1,0.0,0.6666666666666666,0.3333333333333333,Neutral,0.9082425236701965,True,17,Maryame,Mixed_3plus_Brands,Maryame + The Originote + Azarine,Low,6.0,4.5,0.0,Low
shqgibran23,1,1,1,0,0,1.0,0.0,0.0,Positive,0.7549759745597839,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ikadwijuliani_adella,5,5,1,3,1,0.2,0.6,0.2,Neutral,0.8675977349281311,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
vika_ihfania,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.707466185092926,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ymn.hra08,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9141389727592468,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rhy.singgah,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9935990869998932,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rakha1160,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9186252355575562,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
_yhaa.18_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.7308093309402466,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
aulia_v_m_a,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.7418361604213715,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
pipolilw,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9956793189048767,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
yorhepiness,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9941504597663879,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
btrflyy222,1,1,0,0,1,0.0,0.0,1.0,Negative,0.818041980266571,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
chocooleo,2,2,1,0,1,0.5,0.0,0.5,Mixed,0.9845312237739563,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kukissandkrimmm,4,4,0,1,3,0.0,0.25,0.75,Negative,0.8272401690483093,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
taamycamaadhika,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9320558309555054,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
naukyll._,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9285904169082642,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kkyllea,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8872567415237427,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rrndrnaaa,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9933805465698242,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
keysiakiyowo,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8947942852973938,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
zerouinfinix,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.7382743954658508,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
naviermore,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9877942800521851,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mutiaratsny,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9811797738075256,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
clayy931,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9384975433349609,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
skinlover_cp2959,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.948714405298233,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
tongtingz,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.9908329844474792,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
glowingid_rp49842,7,7,1,3,3,0.14285714285714285,0.42857142857142855,0.42857142857142855,Mixed,0.8738395231110709,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
windcahy_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9945399165153503,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
niluyya,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.8010797202587128,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
retno.ceno,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9902291297912598,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
reviewjujur_ct33360,3,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,Mixed,0.9679030577341715,True,132,Azarine,Mixed_3plus_Brands,Azarine + Maryame + The Originote,Medium,3.0,2.25,0.0,Low
asabelavvv,4,4,3,1,0,0.75,0.25,0.0,Positive,0.8638782650232315,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
glowup_rp95663,5,5,0,4,1,0.0,0.8,0.2,Neutral,0.9142749667167663,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
peachyzhuyaaa,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8582557439804077,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ddeackjg,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9755950570106506,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
incesswift,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.8185755908489227,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
talita_kiyomi,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.887892335653305,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
_pinokiouw,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9147148430347443,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mftaazy,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9676271080970764,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
camtonorosie,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.986223042011261,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
iddasoediro,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.9754890203475952,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
galisdmr,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.734372079372406,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dicamei,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9850330948829651,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
n.o.t060,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9798449277877808,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
anr.s_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9850330948829651,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
queendhi2507,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9886377453804016,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
heritama10,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9500225782394409,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
beautyvibe_ct3233,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9710583984851837,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
wina_sq,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9132754802703857,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kulitglowing_ct49929,10,10,5,3,2,0.5,0.3,0.2,Positive,0.9116212844848632,True,17,Maryame,Mixed_3plus_Brands,Maryame + The Originote + Azarine,Low,7.0,6.375,0.0001220522369474,Low
alnino988,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8692329525947571,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
beauty_cp3084,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.8677168786525726,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mowchiiees,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9945510029792786,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
bu_lia2,1,1,1,0,0,1.0,0.0,0.0,Positive,0.837985634803772,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ameliaagathaaa,1,1,1,0,0,1.0,0.0,0.0,Positive,0.892809271812439,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
recoomend,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.5594463050365448,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
distyarchive,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8932065367698669,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
beauty_ct6371,2,2,1,0,1,0.5,0.0,0.5,Mixed,0.9794906973838806,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
emaharmono,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9124778509140015,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
beauty_ct9475,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.8581639528274536,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
bebbie49,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9918133020401001,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kulitglowing_rp62023,3,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,Mixed,0.8990848859151205,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
cantik_cp3384,3,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,Mixed,0.7094226479530334,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
skincare_ct68797,3,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,Neutral,0.9814104040463766,True,17,Maryame,Mixed_3plus_Brands,Maryame + The Originote + Azarine,Low,6.0,4.5,0.0,Low
cantik_ct4737,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.9378914833068848,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dwisanti55,3,3,0,0,3,0.0,0.0,1.0,Negative,0.983981728553772,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
beautyvibe_ct9600,3,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,Neutral,0.9856771230697632,True,17,Maryame,Mixed_3plus_Brands,Maryame + The Originote + Azarine,Low,6.0,4.5,0.0,Low
nknda_,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9105927348136902,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
netizen215,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.7760089635848999,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
eviarl,1,1,0,0,1,0.0,0.0,1.0,Negative,0.7234428524971008,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
skinclub_rp20283,3,3,0,1,2,0.0,0.3333333333333333,0.6666666666666666,Negative,0.9814527829488119,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
haii.cantiiik,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.577160656452179,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dys.lady,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9869328141212463,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
winwinw85,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8419923186302185,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
glowhunter_ct3370,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9743513762950897,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
glowup_ct93477,3,3,0,2,1,0.0,0.6666666666666666,0.3333333333333333,Neutral,0.8191671172777811,True,17,Maryame,Mixed_3plus_Brands,Maryame + The Originote + Azarine,Low,6.0,4.5,0.0,Low
glowingid_ct69471,3,3,0,3,0,0.0,1.0,0.0,Neutral,0.8081327676773071,True,132,Azarine,Mixed_3plus_Brands,Azarine + Maryame + The Originote,Medium,3.0,2.25,0.0,Low
adll.ptrr,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9940237402915955,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
glowhunter_ct4517,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.9656406939029694,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ekha.sulastri2,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9911409020423889,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
puetri5345,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.8064106106758118,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
skinclub_cp7606,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.8506819903850555,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mbakpis91,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9933568835258484,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
beauty_cp5973,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9907761812210083,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
