mass_username,hcc_id,shared_video_count,direct_reply_count,temporal_after_count,min_minutes_after_hcc,association_score,is_primary_association,mass_replies_to_hcc_count,hcc_replies_to_mass_count,median_minutes_after_hcc
lhetysilvia,1,1,0,0,,1,True,0,0,
kareemaade3,1,1,0,0,,1,True,0,0,
aida.anisa5,1,1,0,0,,1,True,0,0,
trixxyyylll,1,1,0,0,,1,True,0,0,
minangmas,1,1,0,0,,1,True,0,0,
mmnysnda4,1,1,0,0,,1,True,0,0,
yuliyuliasriwahyu,1,1,0,0,,1,True,0,0,
milamurtado,1,1,0,0,,1,True,0,0,
narwinarwi3,1,1,0,0,,1,True,0,0,
gusti65t,1,1,0,0,,1,True,0,0,
ibuari75,1,1,0,0,,1,True,0,0,
yuyunyuliana21,1,1,0,0,,1,True,0,0,
fnmpiiiiiiiiiii,1,1,0,0,,1,True,0,0,
kumahauingweh1,1,1,0,0,,1,True,0,0,
userintan_padilah,1,1,0,0,,1,True,0,0,
userr_name2323,1,1,0,0,,1,True,0,0,
pipih.sri.lestari,1,1,0,0,,1,True,0,0,
mur1234589,1,1,0,0,,1,True,0,0,
naylatunnisak,1,1,0,0,,1,True,0,0,
anthymuharram,1,1,0,0,,1,True,0,0,
etii123456,1,1,0,0,,1,True,0,0,
kanjeng_mami80,1,1,0,0,,1,True,0,0,
flbyn11,1,1,0,0,,1,True,0,0,
robbiyatul55,1,1,0,0,,1,True,0,0,
lutvianadhifa,1,1,0,0,,1,True,0,0,
lia288979,1,1,0,0,,1,True,0,0,
.rezzz0a,1,1,0,0,,1,True,0,0,
.ang_el4_n,1,1,0,0,,1,True,0,0,
icinisan07,1,1,0,0,,1,True,0,0,
sulistianiendah,1,1,0,0,,1,True,0,0,
indah.purnamahary,1,1,0,0,,1,True,0,0,
teh.inop,1,1,0,0,,1,True,0,0,
user9173778753980,1,1,0,0,,1,True,0,0,
muffisalwa,1,1,0,0,,1,True,0,0,
hana.syahrin,1,1,0,0,,1,True,0,0,
merah3366,1,1,0,0,,1,True,0,0,
julian_eila,1,1,0,0,,1,True,0,0,
nurlatipahh__,1,1,0,0,,1,True,0,0,
nusaindahhh,1,1,0,0,,1,True,0,0,
kulitcerah_rp62676,1,1,0,0,,1,False,0,0,
naniksupriwati0,1,1,0,0,,1,True,0,0,
ryu_kai18,1,1,0,0,,1,True,0,0,
fitriani.mpit5,1,1,0,0,,1,True,0,0,
_camelia138,1,1,0,0,,1,True,0,0,
widiaastuti669,1,1,0,0,,1,True,0,0,
srpurwanti23,1,1,0,0,,1,True,0,0,
mus_stecu,1,1,0,0,,1,True,0,0,
meymey2647,1,1,0,0,,1,True,0,0,
zulfanurfadilah5,1,1,0,0,,1,True,0,0,
mohsuid,1,1,0,0,,1,True,0,0,
inew_01,1,1,0,0,,1,True,0,0,
raziqgas.lsj,1,1,0,0,,1,True,0,0,
putriwijaya031,1,1,0,0,,1,True,0,0,
siskafransiska51,1,1,0,0,,1,True,0,0,
mikha.1212,1,1,0,0,,1,True,0,0,
aidah.roha,1,1,0,0,,1,True,0,0,
user6794931401131,1,1,0,0,,1,True,0,0,
embun_pagi886,1,1,0,0,,1,True,0,0,
fitriyanti9570,1,1,0,0,,1,True,0,0,
ifit.rahma33,1,1,0,0,,1,True,0,0,
msumarni6,1,1,0,0,,1,True,0,0,
bundhamiya,1,1,0,0,,1,True,0,0,
dwiendarawati5,1,1,0,0,,1,True,0,0,
budigandis,1,1,0,0,,1,True,0,0,
dahlia.lia693,1,1,0,0,,1,True,0,0,
yana.real0,1,1,0,0,,1,True,0,0,
nene.na.cunenk,1,1,0,0,,1,True,0,0,
lulumumtaz2,1,1,0,0,,1,True,0,0,
apsisokasik_,1,1,0,0,,1,True,0,0,
reskha1112,1,1,0,0,,1,True,0,0,
mishelle670,1,1,0,0,,1,True,0,0,
erianavht,1,1,0,0,,1,True,0,0,
iisrohayatie,1,1,0,0,,1,True,0,0,
htammanis,1,1,0,0,,1,True,0,0,
sofivanesa3,1,1,0,0,,1,True,0,0,
punyacerita435,1,1,0,0,,1,True,0,0,
atien373,1,1,0,0,,1,True,0,0,
siti84036,1,1,0,0,,1,True,0,0,
hanania.973,1,1,0,0,,1,True,0,0,
heryanaa111,1,1,0,0,,1,True,0,0,
kenkenzio2210,1,1,0,0,,1,True,0,0,
boboiboy9993,1,1,0,0,,1,True,0,0,
riska.gustiana4,1,1,0,0,,1,True,0,0,
devi_nap,1,1,0,0,,1,True,0,0,
shakib27572,1,1,0,0,,1,True,0,0,
durroo_,1,1,0,0,,1,True,0,0,
rusmiati12453,1,1,0,0,,1,True,0,0,
ilvsm_cheese,1,1,0,0,,1,True,0,0,
.fav_02,1,1,0,0,,1,True,0,0,
marlina1948,1,1,0,0,,1,True,0,0,
velicaazzahra,1,1,0,0,,1,True,0,0,
admwellah,1,1,0,0,,1,True,0,0,
emy.elya,1,1,0,0,,1,True,0,0,
riniindriani543,1,1,0,0,,1,True,0,0,
ehanyaslim,1,1,0,0,,1,True,0,0,
sunlight1540,1,1,0,0,,1,True,0,0,
yatiiiirahayu01,1,1,0,0,,1,True,0,0,
dearskin_rp86513,1,1,0,0,,1,False,0,0,
__rismaw09,1,1,0,0,,1,True,0,0,
user2402255321347,1,1,0,0,,1,True,0,0,
nurhalisah026,1,1,0,0,,1,False,0,0,
priska_gandey,1,1,0,0,,1,True,0,0,
melyya.p,1,1,0,0,,1,True,0,0,
mamaasyifa09,1,1,0,0,,1,True,0,0,
attiensetia615,1,1,0,0,,1,True,0,0,
nada_syantiik,1,1,0,0,,1,True,0,0,
nuriyah7843,1,1,0,0,,1,True,0,0,
bundanya_verrel,1,1,0,0,,1,True,0,0,
ainina3095gmail.com,1,1,0,0,,1,True,0,0,
mommyathira,1,1,0,0,,1,True,0,0,
jumaati773,1,1,0,0,,1,True,0,0,
anasiputeri,1,1,0,0,,1,True,0,0,
bundashaka91024,1,1,0,0,,1,True,0,0,
srinurhidayah20,1,1,0,0,,1,True,0,0,
dianayu346,1,1,0,0,,1,True,0,0,
ladykiller745,1,1,0,0,,1,True,0,0,
sragen878,1,1,0,0,,1,True,0,0,
nurherlina147,1,1,0,0,,1,True,0,0,
n_ur1112,1,1,0,0,,1,True,0,0,
noorsahid.73,1,1,0,0,,1,True,0,0,
nott.trii,1,1,0,0,,1,True,0,0,
kindul45,1,1,0,0,,1,True,0,0,
xiisaj1234,1,1,0,0,,1,True,0,0,
user6292181447318,1,1,0,0,,1,True,0,0,
tatan21267,1,1,0,0,,1,True,0,0,
heni7875,1,1,0,0,,1,True,0,0,
moellan46,1,1,0,0,,1,True,0,0,
faullazaa,1,1,0,0,,1,True,0,0,
trikusmini3,1,1,0,0,,1,True,0,0,
ninaamaelani,1,1,0,0,,1,True,0,0,
wnd540,1,1,0,0,,1,True,0,0,
intan_fandini92,1,1,0,0,,1,True,0,0,
keinansyr,1,1,0,0,,1,True,0,0,
solehaluvi,1,1,0,0,,1,True,0,0,
faridz0543,1,1,0,0,,1,True,0,0,
revimarsella16,1,1,0,0,,1,True,0,0,
deymie77,1,1,0,0,,1,True,0,0,
mamihnattan93,1,1,0,0,,1,True,0,0,
amymalivalaya,1,1,0,0,,1,True,0,0,
yatinurhayati954,1,1,0,0,,1,True,0,0,
nining8305,1,1,0,0,,1,True,0,0,
syaqilla951834478388,1,1,0,0,,1,True,0,0,
yuliyanti56071,1,1,0,0,,1,True,0,0,
khotimahali509,1,1,0,0,,1,True,0,0,
eliirmawati16,1,1,0,0,,1,True,0,0,
user845604465,1,1,0,0,,1,True,0,0,
fitri.bundacitraq,1,1,0,0,,1,True,0,0,
neng78468,1,1,0,0,,1,True,0,0,
yayah.mariah26,1,1,0,0,,1,True,0,0,
yaniko83,1,1,0,0,,1,True,0,0,
murnideswitadelic,1,1,0,0,,1,True,0,0,
mmhrndiii2900,1,1,0,0,,1,True,0,0,
nisa69077,1,1,0,0,,1,True,0,0,
doooooll6,1,1,0,0,,1,True,0,0,
lina_ajha00,1,1,0,0,,1,True,0,0,
istihati.12,1,1,0,0,,1,True,0,0,
salwakevin2,1,1,0,0,,1,True,0,0,
kurniati_751,1,1,0,0,,1,True,0,0,
dewi89569,1,1,0,0,,1,True,0,0,
nyai.asna,1,1,0,0,,1,True,0,0,
yusmaidar.yusmaid,1,1,0,0,,1,True,0,0,
indryjulika,1,1,0,0,,1,True,0,0,
ida.suhada3,1,1,0,0,,1,True,0,0,
wulan.dari8154,1,1,0,0,,1,True,0,0,
munaifah_sugianto,1,1,0,0,,1,True,0,0,
mah.zidan8,1,1,0,0,,1,True,0,0,
88virgo87,1,1,0,0,,1,True,0,0,
achmadjepara33,1,1,0,0,,1,True,0,0,
diy_276,1,1,0,0,,1,True,0,0,
randra528,1,1,0,0,,1,True,0,0,
deck_iem,1,1,0,0,,1,True,0,0,
xxxsat___,1,1,0,0,,1,True,0,0,
rizqina726,1,1,0,0,,1,True,0,0,
yufi2621,1,1,0,0,,1,True,0,0,
ratu.vena,1,1,0,0,,1,True,0,0,
musrifaifa48,1,1,0,0,,1,True,0,0,
chikaisna,1,1,0,0,,1,True,0,0,
oopikk_,1,1,0,0,,1,True,0,0,
aminah_127,1,1,0,0,,1,True,0,0,
acih185,1,1,0,0,,1,True,0,0,
15107libra7,1,1,0,0,,1,True,0,0,
nenekawat.4,1,1,0,0,,1,True,0,0,
teras_busana,1,1,0,0,,1,True,0,0,
rafaramdhani7,1,1,0,0,,1,True,0,0,
estylistya,1,1,0,0,,1,True,0,0,
dewi.lestari7392,1,1,0,0,,1,True,0,0,
20geminijuni,1,1,0,0,,1,True,0,0,
yulia9lia,1,1,0,0,,1,True,0,0,
fbriibii,1,1,0,0,,1,True,0,0,
kemangdesa4,1,1,0,0,,1,True,0,0,
niakusniawati82,1,1,0,0,,1,True,0,0,
zottselebewwel,1,1,0,0,,1,True,0,0,
nhollaazza,1,1,0,0,,1,True,0,0,
onlyy_riya,1,1,0,0,,1,True,0,0,
.toriq044,1,1,0,0,,1,True,0,0,
adexz.na.cynk,1,1,0,0,,1,True,0,0,
veraanggun672best,1,1,0,0,,1,True,0,0,
amahlaksita08,1,1,0,0,,1,True,0,0,
kenzikenzi80,1,1,0,0,,1,True,0,0,
_.23_.10,1,1,0,0,,1,True,0,0,
etirohaeti2678,1,1,0,0,,1,True,0,0,
bangdull844,1,1,0,0,,1,True,0,0,
xolove_ij,1,1,0,0,,1,True,0,0,
reviewjujur_rp86101,1,1,0,0,,1,False,0,0,
..riska83,1,1,0,0,,1,True,0,0,
user5133284653021,1,1,0,0,,1,True,0,0,
sri.sulastri744,1,1,0,0,,1,True,0,0,
ign14_,1,1,0,0,,1,True,0,0,
lilis.faris,1,1,0,0,,1,True,0,0,
bintang_shopp,1,1,0,0,,1,True,0,0,
210476alfrsky,1,1,0,0,,1,True,0,0,
murny244,1,1,0,0,,1,True,0,0,
beginner205,1,1,0,0,,1,True,0,0,
s.r.aisyah,1,1,0,0,,1,True,0,0,
bundazahranio,1,1,0,0,,1,True,0,0,
erdepe023,1,1,0,0,,1,True,0,0,
sriatidahyusuf1,1,1,0,0,,1,True,0,0,
n.fadilah10,1,1,0,0,,1,True,0,0,
momyibra16,1,1,0,0,,1,True,0,0,
afk.9282,1,1,0,0,,1,True,0,0,
gibranjasmine,1,1,0,0,,1,True,0,0,
wiwie0383,1,1,0,0,,1,True,0,0,
aulia.ezp.bisnis.p,1,1,0,0,,1,True,0,0,
dinalusianaputri2,1,1,0,0,,1,True,0,0,
aqila.ali,1,1,0,0,,1,True,0,0,
nabbservi4,1,1,0,0,,1,True,0,0,
yani41577,1,1,0,0,,1,True,0,0,
eviaifah,1,1,0,0,,1,True,0,0,
myakun030,1,1,0,0,,1,True,0,0,
heninuryati29,1,1,0,0,,1,True,0,0,
muhamat.raizal,1,1,0,0,,1,True,0,0,
evisuandi1,1,1,0,0,,1,True,0,0,
akun_real596,1,1,0,0,,1,True,0,0,
adinda.salfa.arij7,1,1,0,0,,1,True,0,0,
linda.linda9561,1,1,0,0,,1,True,0,0,
shofia5860,1,1,0,0,,1,True,0,0,
ita_clrnn,1,1,0,0,,1,True,0,0,
asriapriyantii,1,1,0,0,,1,False,0,0,
susi_uci26,1,1,0,0,,1,True,0,0,
sitiaisyah74813,1,1,0,0,,1,True,0,0,
laras.hati4,1,1,0,0,,1,True,0,0,
ritamonita8,1,1,0,0,,1,False,0,0,
tie291180,1,1,0,0,,1,True,0,0,
delvitaramuni,1,1,0,0,,1,True,0,0,
esteh_manizz,1,1,0,0,,1,True,0,0,
asri.yani372,1,1,0,0,,1,True,0,0,
nurzakiyahlubis,1,1,0,0,,1,True,0,0,
anggrr_aaenii,1,1,0,0,,1,True,0,0,
byistia,1,1,0,0,,1,False,0,0,
zaflow.bdl,1,1,0,0,,1,True,0,0,
bahagiaduniadanakhirat0,1,1,0,0,,1,True,0,0,
vianakholik,1,1,0,0,,1,True,0,0,
fety.ferawati,1,1,0,0,,1,True,0,0,
lianapurwati475,1,1,0,0,,1,True,0,0,
ikeyyasmin,1,1,0,0,,1,True,0,0,
wida.beautycollection,1,1,0,0,,1,True,0,0,
neneng.nisah,1,1,0,0,,1,True,0,0,
user4495288844171,1,1,0,0,,1,True,0,0,
ibuamelanakygmalang,1,1,0,0,,1,True,0,0,
neng_jore,1,1,0,0,,1,True,0,0,
myhabibi991,1,1,0,0,,1,True,0,0,
marga245ningsih,1,1,0,0,,1,True,0,0,
vianaolshopp,1,1,0,0,,1,True,0,0,
elfrida.br.samosir,1,1,0,0,,1,True,0,0,
rahma6407,1,1,0,0,,1,True,0,0,
_dull23,1,1,0,0,,1,True,0,0,
algifari0572,1,1,0,0,,1,True,0,0,
dinda.kahfi,1,1,0,0,,1,True,0,0,
sriputri_123,1,1,0,0,,1,True,0,0,
user84608176737160,1,1,0,0,,1,True,0,0,
afizamokmok2,1,1,0,0,,1,True,0,0,
vita52330,1,1,0,0,,1,True,0,0,
aqilameiganisya1,1,1,0,0,,1,True,0,0,
user700277725,1,1,0,0,,1,True,0,0,
nurul.layli.1,1,1,0,0,,1,True,0,0,
ayuerlina56,1,1,0,0,,1,True,0,0,
momyachi125,1,1,0,0,,1,True,0,0,
heni.nuraeni64,1,1,0,0,,1,True,0,0,
azminur34,1,1,0,0,,1,True,0,0,
mohsunhaji261,1,1,0,0,,1,True,0,0,
titin.damayanti.h,1,1,0,0,,1,True,0,0,
iinindrawati2994,1,1,0,0,,1,True,0,0,
user23848569120494,1,1,0,0,,1,True,0,0,
_bang_damanik_,1,1,0,0,,1,True,0,0,
sridewi2462,1,1,0,0,,1,True,0,0,
rismadmynti_,1,1,0,0,,1,True,0,0,
zheelonk,1,1,0,0,,1,True,0,0,
sedongcity_,1,1,0,0,,1,True,0,0,
umi08308,1,1,0,0,,1,True,0,0,
darmiana.darmi.da,1,1,0,0,,1,True,0,0,
atiapatandung,1,1,0,0,,1,True,0,0,
baladewa3587,1,1,0,0,,1,True,0,0,
yesse371,1,1,0,0,,1,True,0,0,
khairulazzam899,1,1,0,0,,1,True,0,0,
my_queen666,1,1,0,0,,1,True,0,0,
riski.ramadani6,1,1,0,0,,1,True,0,0,
laks_2021,1,1,0,0,,1,True,0,0,
outfitinspo.mila,1,1,0,0,,1,True,0,0,
athirasagita,1,1,0,0,,1,True,0,0,
permatahatie83,1,1,0,0,,1,True,0,0,
sitiholidah21,1,1,0,0,,1,True,0,0,
cdl948,1,1,0,0,,1,True,0,0,
dwidjatminurul,1,1,0,0,,1,True,0,0,
ernawaty1144,1,1,0,0,,1,True,0,0,
ayankrey2,1,1,0,0,,1,True,0,0,
raniasalsabila292,1,1,0,0,,1,True,0,0,
rusnirizky03,1,1,0,0,,1,True,0,0,
ninik.2020,1,1,0,0,,1,True,0,0,
mbakhiii_,1,1,0,0,,1,True,0,0,
moy_557,1,1,0,0,,1,True,0,0,
imut3329,1,1,0,0,,1,True,0,0,
faiq.otul3,1,1,0,0,,1,True,0,0,
user3500967837931rina,1,1,0,0,,1,True,0,0,
gaktauahsiapa21,1,1,0,0,,1,True,0,0,
iza.kecill,1,1,0,0,,1,True,0,0,
nurulloh829,1,1,0,0,,1,True,0,0,
yoi4287,1,1,0,0,,1,True,0,0,
enyvisa513,1,1,0,0,,1,True,0,0,
kesayangankamu510,1,1,0,0,,1,True,0,0,
__dey1__0,1,1,0,0,,1,True,0,0,
hellokitty.212,1,1,0,0,,1,True,0,0,
sunartinarti1224,1,1,0,0,,1,True,0,0,
anakabahtunggal2,1,1,0,0,,1,True,0,0,
aida03269,1,1,0,0,,1,True,0,0,
irmha1758,1,1,0,0,,1,True,0,0,
nurhawiiii,1,1,0,0,,1,True,0,0,
wahyuni8894,1,1,0,0,,1,True,0,0,
hermaini72,1,1,0,0,,1,True,0,0,
user8139638157946,1,1,0,0,,1,True,0,0,
divazahrazahra,1,1,0,0,,1,True,0,0,
muhammadnuraini95,1,1,0,0,,1,True,0,0,
ttii1307,1,1,0,0,,1,True,0,0,
sallery1.2,1,1,0,0,,1,True,0,0,
kapal.api081,1,1,0,0,,1,True,0,0,
rizki_irma22,1,1,0,0,,1,True,0,0,
tynchemey,1,1,0,0,,1,True,0,0,
mmarokcer1,1,1,0,0,,1,True,0,0,
mawartulipp,1,1,0,0,,1,True,0,0,
anak.rantau4628,1,1,0,0,,1,True,0,0,
sipendek043,1,1,0,0,,1,True,0,0,
neng.ia18,1,1,0,0,,1,True,0,0,
virgo86.com,1,1,0,0,,1,True,0,0,
yuniilham,1,1,0,0,,1,True,0,0,
tryhaf,1,1,0,0,,1,True,0,0,
senjapagi719,1,1,0,0,,1,True,0,0,
eviyanti647,1,1,0,0,,1,True,0,0,
nay.nay353,1,1,0,0,,1,True,0,0,
sintasundari_15,1,1,0,0,,1,True,0,0,
user75322807,1,1,0,0,,1,True,0,0,
carameloo_macchiatoo,1,1,0,0,,1,True,0,0,
kalisasafitryyant2,1,1,0,0,,1,True,0,0,
melati.merindu,1,1,0,0,,1,True,0,0,
neng_riska05,1,1,0,0,,1,True,0,0,
user698678124406,1,1,0,0,,1,True,0,0,
niacantik466,1,1,0,0,,1,True,0,0,
pakistani.su,1,1,0,0,,1,True,0,0,
dswanda2,1,1,0,0,,1,True,0,0,
syifanurmala1424,1,1,0,0,,1,True,0,0,
boniten13,1,1,0,0,,1,True,0,0,
wmp.warteg.mba.pu,1,1,0,0,,1,True,0,0,
ummiiia2,1,1,0,0,,1,False,0,0,
nyai.mas.amah,1,1,0,0,,1,True,0,0,
azalea2455,1,1,0,0,,1,True,0,0,
sitinurbaeti89,1,1,0,0,,1,True,0,0,
amiranabilfalah,1,1,0,0,,1,True,0,0,
kholek1252,1,1,0,0,,1,True,0,0,
mamamuda4744,1,1,0,0,,1,False,0,0,
widya_0085,1,1,0,0,,1,True,0,0,
mahmudkaylah,1,1,0,0,,1,True,0,0,
muhammaddeden962,1,1,0,0,,1,True,0,0,
nizzar450,1,1,0,0,,1,True,0,0,
lasgybjbg,1,1,0,0,,1,True,0,0,
nyon107,1,1,0,0,,1,True,0,0,
afandi2146,1,1,0,0,,1,True,0,0,
novitha_025,1,1,0,0,,1,True,0,0,
mariasupriyanti2,1,1,0,0,,1,True,0,0,
nia08845,1,1,0,0,,1,True,0,0,
nengendha6,1,1,0,0,,1,True,0,0,
its.laa90,1,1,0,0,,1,True,0,0,
user3623360507167,1,1,0,0,,1,True,0,0,
mariaty199,1,1,0,0,,1,True,0,0,
heniiswety3,1,1,0,0,,1,True,0,0,
reishamlia,1,1,0,0,,1,True,0,0,
aiirmanurmala,1,1,0,0,,1,True,0,0,
rivabaelah25,1,1,0,0,,1,True,0,0,
elvaa.susanti,1,1,0,0,,1,True,0,0,
l.dy6,1,1,0,0,,1,True,0,0,
rstfbrnt4,1,1,0,0,,1,True,0,0,
www.iya0109,1,1,0,0,,1,True,0,0,
nurma_beauty,1,1,0,0,,1,True,0,0,
milsalosbar57,1,1,0,0,,1,True,0,0,
rzzajwjwk,1,1,0,0,,1,True,0,0,
md.mominul.islam6182,1,1,0,0,,1,True,0,0,
piliensince,1,1,0,0,,1,True,0,0,
vanilla_mld,1,1,0,0,,1,True,0,0,
langit.sore66,1,1,0,0,,1,True,0,0,
cantika.shop25,1,1,0,0,,1,True,0,0,
celin_sfy06,1,1,0,0,,1,True,0,0,
meysha1085,1,1,0,0,,1,True,0,0,
user20977093068107,1,1,0,0,,1,True,0,0,
asiah273,1,1,0,0,,1,True,0,0,
elaa.hasan,1,1,0,0,,1,True,0,0,
lisda193,1,1,0,0,,1,True,0,0,
nia44003,1,1,0,0,,1,True,0,0,
mphiinv,1,1,0,0,,1,True,0,0,
mawarberduriii29,1,1,0,0,,1,True,0,0,
syakila3422,1,1,0,0,,1,True,0,0,
erna.wati78903,1,1,0,0,,1,True,0,0,
cu_neng69,1,1,0,0,,1,True,0,0,
strhmah89,1,1,0,0,,1,True,0,0,
eka.wigati,1,1,0,0,,1,True,0,0,
ekairfanfajar,1,1,0,0,,1,True,0,0,
ndukjawa2505,1,1,0,0,,1,True,0,0,
hasnah6000,1,1,0,0,,1,True,0,0,
ayualoysius,1,1,0,0,,1,True,0,0,
mxkingqueen,1,1,0,0,,1,True,0,0,
azkaalfaathir,1,1,0,0,,1,True,0,0,
_a139722,1,1,0,0,,1,True,0,0,
naymaynay2,1,1,0,0,,1,True,0,0,
yayayaaaawii,1,1,0,0,,1,True,0,0,
diar_al,1,1,0,0,,1,True,0,0,
2177032172,1,1,0,0,,1,True,0,0,
outfitt.bymee32,1,1,0,0,,1,True,0,0,
user91777462,1,1,0,0,,1,True,0,0,
melindawidyawati9,1,1,0,0,,1,True,0,0,
biun17,1,1,0,0,,1,True,0,0,
kardinasw,1,1,0,0,,1,True,0,0,
ekarafika89,1,1,0,0,,1,True,0,0,
memeyhela,1,1,0,0,,1,True,0,0,
mbaemazha,1,1,0,0,,1,True,0,0,
userdewiys,1,1,0,0,,1,True,0,0,
calonmakmummu90,1,1,0,0,,1,True,0,0,
sundalies,1,1,0,0,,1,True,0,0,
flwrsssssss2,1,1,0,0,,1,True,0,0,
feraagustin14,1,1,0,0,,1,True,0,0,
ajeng_setiawan13,1,1,0,0,,1,True,0,0,
kulitglowing_rp49531,1,1,0,0,,1,False,0,0,
sopdjakartakavlinglahat,1,1,0,0,,1,True,0,0,
bundy.al7,1,1,0,0,,1,True,0,0,
vinaafrilianaa878,1,1,0,0,,1,True,0,0,
ntyaryanti25,1,1,0,0,,1,True,0,0,
bair.zubair36,1,1,0,0,,1,True,0,0,
eeeeegg43,1,1,0,0,,1,True,0,0,
cha_dar,1,1,0,0,,1,True,0,0,
miftaronny,1,1,0,0,,1,True,0,0,
_eci16,1,1,0,0,,1,True,0,0,
imelda.putri.imel,1,1,0,0,,1,True,0,0,
cklyozura,1,1,0,0,,1,True,0,0,
asoyraja6,1,1,0,0,,1,True,0,0,
ff2_175,1,1,0,0,,1,True,0,0,
oji_3733,1,1,0,0,,1,True,0,0,
ai.widya3,1,1,0,0,,1,True,0,0,
inayatik3,1,1,0,0,,1,True,0,0,
umipanditaratu,1,1,0,0,,1,True,0,0,
subaysubay50,1,1,0,0,,1,True,0,0,
m.arif5460,1,1,0,0,,1,True,0,0,
mmhdeliya29,1,1,0,0,,1,True,0,0,
user92657902991571,1,1,0,0,,1,True,0,0,
rronnythiasfandora,1,1,0,0,,1,True,0,0,
happyalone135,1,1,0,0,,1,True,0,0,
syamsiyah12_06,1,1,0,0,,1,True,0,0,
sri_nces22,1,1,0,0,,1,True,0,0,
callme_gyy,1,1,0,0,,1,True,0,0,
ela.marlina55,1,1,0,0,,1,True,0,0,
laa.virgo,1,1,0,0,,1,True,0,0,
ramli3764,1,1,0,0,,1,True,0,0,
harnis24434,1,1,0,0,,1,True,0,0,
ika6886,1,1,0,0,,1,True,0,0,
ayufauziah__,1,1,0,0,,1,True,0,0,
skinlover_cp3861,1,1,0,0,,1,False,0,0,
user9445118627816,1,1,0,0,,1,True,0,0,
imam41582,1,1,0,0,,1,True,0,0,
indah.mei.k,1,1,0,0,,1,True,0,0,
maintenance_enginering,1,1,0,0,,1,True,0,0,
rayen.z.saputra,1,1,0,0,,1,True,0,0,
orangg4ah,1,1,0,0,,1,True,0,0,
user8702133696101,1,1,0,0,,1,True,0,0,
supardi.addi4,1,1,0,0,,1,True,0,0,
lidiantililis_,1,1,0,0,,1,True,0,0,
atisusanti518,1,1,0,0,,1,True,0,0,
dwe.sharah,1,1,0,0,,1,False,0,0,
labadaofficial,1,1,0,0,,1,True,0,0,
mbakmia31,1,1,0,0,,1,True,0,0,
zelinurrafinsia,1,1,0,0,,1,False,0,0,
airinbilla7,1,1,0,0,,1,True,0,0,
may.saroh195,1,1,0,0,,1,True,0,0,
user48217535,1,1,0,0,,1,True,0,0,
gemoyku151,1,1,0,0,,1,True,0,0,
shahadathossai277,1,1,0,0,,1,True,0,0,
mdsamse6,1,1,0,0,,1,True,0,0,
el25274,1,1,0,0,,1,True,0,0,
nabila_bohay,1,1,0,0,,1,True,0,0,
rismawanidgsayang,1,1,0,0,,1,True,0,0,
risma_ncuss,1,1,0,0,,1,True,0,0,
watelo37,1,1,0,0,,1,True,0,0,
aleycia_kanaya,1,1,0,0,,1,False,0,0,
rizkiah391,1,1,0,0,,1,True,0,0,
annalisa_022,1,1,0,0,,1,True,0,0,
almasafitri_02,1,1,0,0,,1,True,0,0,
piyamairma,1,1,0,0,,1,True,0,0,
wiwidwidyawati263,1,1,0,0,,1,True,0,0,
syukrihilal,1,1,0,0,,1,True,0,0,
indoangke_,1,1,0,0,,1,True,0,0,
user85011565372606,1,1,0,0,,1,True,0,0,
hartinip0,1,1,0,0,,1,True,0,0,
idaa_699,1,1,0,0,,1,True,0,0,
sitiaminh8,1,1,0,0,,1,True,0,0,
temilcayanggg91,1,1,0,0,,1,True,0,0,
evanuragustin,1,1,0,0,,1,True,0,0,
riskasasti7,1,1,0,0,,1,True,0,0,
naini268,1,1,0,0,,1,True,0,0,
fitriani.fi0,1,1,0,0,,1,True,0,0,
ekaputri090288gmail.com,1,1,0,0,,1,True,0,0,
abwkwnekeen,1,1,0,0,,1,True,0,0,
user39999156103558,1,1,0,0,,1,True,0,0,
bint_muhammad12,1,1,0,0,,1,True,0,0,
re.vha06,1,1,0,0,,1,True,0,0,
rika45093,1,1,0,0,,1,True,0,0,
user523248146,1,1,0,0,,1,True,0,0,
ithajesika_,1,1,0,0,,1,True,0,0,
poppy.fitrotul.ha,1,1,0,0,,1,True,0,0,
mikha.19,1,1,0,0,,1,True,0,0,
astuti.alawiyah35,1,1,0,0,,1,True,0,0,
use0895327333231,1,1,0,0,,1,True,0,0,
iisnftsri,1,1,0,0,,1,True,0,0,
elymuntamawati1,1,1,0,0,,1,True,0,0,
rennndy1122,1,1,0,0,,1,True,0,0,
ruwai94,1,1,0,0,,1,True,0,0,
srihartatik903,1,1,0,0,,1,True,0,0,
edhxyz1,1,1,0,0,,1,True,0,0,
nurhayati20228,1,1,0,0,,1,True,0,0,
sriegeminie22,1,1,0,0,,1,True,0,0,
widawidul87,1,1,0,0,,1,True,0,0,
0404lp,1,1,0,0,,1,True,0,0,
warungkembar326,1,1,0,0,,1,True,0,0,
widi.rahayu43,1,1,0,0,,1,True,0,0,
reny__damanik,1,1,0,0,,1,True,0,0,
24.lilis,1,1,0,0,,1,True,0,0,
mimigeishya,1,1,0,0,,1,True,0,0,
user096251819,1,1,0,0,,1,True,0,0,
riani.arif1,1,1,0,0,,1,True,0,0,
lov1ynn_,1,1,0,0,,1,True,0,0,
agussusanto137,1,1,0,0,,1,True,0,0,
khiki_utami,1,1,0,0,,1,True,0,0,
hasss499,1,1,0,0,,1,True,0,0,
kiky_bwell89,1,1,0,0,,1,True,0,0,
