Source,Target,Type,Weight,community_hcc_id,mass_network_position,pair_is_lcn_edge,interaction_scope,co_conv_weight,co_reply_weight,co_temporal_weight,norm_co_conv,norm_co_reply,norm_co_temporal,final_weight,n_evidence,evidence_combination,co_hashtag,sentiment_attribute_status
testireal_ct48546,MASS_bb2910c7084a,Undirected,0.375,48,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,2.0,0.0,1.0,0.25,0.0,0.125,0.375,2,Co-conv + Co-temporal,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
testireal_ct48546,MASS_df35ac0e1333,Undirected,0.25,48,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyvibe_ct6553,MASS_0c26b845ed30,Undirected,0.5357142857142857,49,LCN Non-HCC,True,LCN_EDGE,2.0,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,Co-conv + Co-reply,19,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyvibe_ct6553,MASS_4b97e0ac77ad,Undirected,0.25,49,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,17,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyvibe_ct6553,MASS_75ab2db8ee05,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,17,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyvibe_ct6553,MASS_ebc1c27f7bb1,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyvibe_ct6553,MASS_ff895c5d3e7e,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct3821,MASS_4b97e0ac77ad,Undirected,0.25,49,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,17,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct3821,MASS_75ab2db8ee05,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,17,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct3821,MASS_7671841d658f,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,17,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct3821,MASS_ebc1c27f7bb1,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct3821,MASS_ff895c5d3e7e,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
dearskin_ct1243,MASS_4b97e0ac77ad,Undirected,0.25,49,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,17,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
dearskin_ct1243,MASS_75ab2db8ee05,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,17,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
dearskin_ct1243,MASS_7671841d658f,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,17,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
dearskin_ct1243,MASS_ebc1c27f7bb1,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
dearskin_ct1243,MASS_ff895c5d3e7e,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ct8136,MASS_4b97e0ac77ad,Undirected,0.25,49,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,17,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ct8136,MASS_75ab2db8ee05,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,17,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ct8136,MASS_7671841d658f,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,17,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ct8136,MASS_ebc1c27f7bb1,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skincare_ct8136,MASS_ff895c5d3e7e,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ct4123,MASS_4b97e0ac77ad,Undirected,0.25,49,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,18,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ct4123,MASS_75ab2db8ee05,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,17,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ct4123,MASS_7671841d658f,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,17,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ct4123,MASS_ebc1c27f7bb1,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinlover_ct4123,MASS_ff895c5d3e7e,Undirected,0.25,49,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_0385606a875b,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_16f5fda28647,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_1b0a9d4e6bd8,Undirected,0.375,5,Outside LCN,False,PRE_LCN_SINGLE_EVIDENCE,3.0,0.0,0.0,0.375,0.0,0.0,0.375,1,Co-conv only,6,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_2e839a0ab60f,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_37b1aefd1c56,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_43faf6f1e6cc,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_4485e435bd89,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_47d80821d553,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_580df3a3a021,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_717db77bfd18,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_7427762b5036,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_7fa6aca448d3,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_8c8ebf3ca93d,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_914793ab21c9,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_a318a00a6958,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_aaf8dde29971,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_b30e36da89e1,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_bb2910c7084a,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_bc7ab74407d6,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_c179cfa77558,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,6,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_cb282742fc0a,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_de4654f7e607,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_f19b1ec20317,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_f4658aaefe3e,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ip9119,MASS_f68b3eb2a199,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_0385606a875b,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_16f5fda28647,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_1b0a9d4e6bd8,Undirected,0.375,5,Outside LCN,False,PRE_LCN_SINGLE_EVIDENCE,3.0,0.0,0.0,0.375,0.0,0.0,0.375,1,Co-conv only,6,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_2a62278f1203,Undirected,0.25,5,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_2e839a0ab60f,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_37b1aefd1c56,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_393133a46397,Undirected,0.25,5,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_43faf6f1e6cc,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_4485e435bd89,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_47d80821d553,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_580df3a3a021,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_717db77bfd18,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_7427762b5036,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_7fa6aca448d3,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_8c8ebf3ca93d,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_914793ab21c9,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_a318a00a6958,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_aaf8dde29971,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_b30e36da89e1,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_bb2910c7084a,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_bc7ab74407d6,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_c179cfa77558,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,6,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_cb282742fc0a,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_de4654f7e607,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_f19b1ec20317,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_f4658aaefe3e,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip4767,MASS_f68b3eb2a199,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_0385606a875b,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_16f5fda28647,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_1b0a9d4e6bd8,Undirected,0.375,5,Outside LCN,False,PRE_LCN_SINGLE_EVIDENCE,3.0,0.0,0.0,0.375,0.0,0.0,0.375,1,Co-conv only,6,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_2e839a0ab60f,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_37b1aefd1c56,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_43faf6f1e6cc,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_4485e435bd89,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_47d80821d553,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_580df3a3a021,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_717db77bfd18,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_7427762b5036,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_7fa6aca448d3,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_8c8ebf3ca93d,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_914793ab21c9,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_a318a00a6958,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_aaf8dde29971,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_b30e36da89e1,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_bb2910c7084a,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_bc7ab74407d6,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,12,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_c179cfa77558,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,6,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_cb282742fc0a,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ip9832,MASS_de4654f7e607,Undirected,0.5,5,LCN Non-HCC,True,LCN_EDGE,4.0,0.0,0.0,0.5,0.0,0.0,0.5,1,Co-conv only,8,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
