username_norm,username,is_hcc_member,n_comments,evaluable_comments,coverage,positive_count,neutral_count,negative_count,uncertain_count,no text_count,negative_ratio,neutral_ratio,positive_ratio,dominant_sentiment
aslan.maulana2,aslan.maulana2,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asliksejoli,asliksejoli,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asm1atun,asm1atun,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asm4hnurjanah,asm4hnurjanah,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asma70_wati,asma70_wati,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
asmafatina21,asmafatina21,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
asmakhusnawati16,asmakhusnawati16,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asmaliarahma,asmaliarahma,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asmanw1dya,asmanw1dya,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asmara_sri_hawa_yumna,asmara_sri_hawa_yumna,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asmarmursanto400,asmarmursanto400,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asmaul.husna9295,asmaul.husna9295,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asmensay,asmensay,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asmiranda003,asmiranda003,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asmirandaaa359,asmirandaaa359,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asmirawati.aris3,asmirawati.aris3,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asmitamita0598,asmitamita0598,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asmitapigikejalanyangben,asmitapigikejalanyangben,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
asmiyadelia9578345481464,asmiyadelia9578345481464,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asnadddddd,asnadddddd,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asnahasnah223,asnahasnah223,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asndyr,asndyr,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asni.rezky,asni.rezky,False,2,1,0.5,0,1,0,1,0,0.0,1.0,0.0,Neutral
asniarmansur89,asniarmansur89,False,2,2,1.0,1,1,0,0,0,0.0,0.5,0.5,Neutral
asniarmuis,asniarmuis,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asnurul320,asnurul320,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asnywongkene,asnywongkene,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asomasow_je,asomasow_je,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asoraii0,asoraii0,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asoyraja6,asoyraja6,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asoyysekbew,asoyysekbew,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aspianaaa_,aspianaaa_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asri.yani372,asri.yani372,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asri_nasa4,asri_nasa4,False,3,3,1.0,0,3,0,0,0,0.0,1.0,0.0,Neutral
asria2794,asria2794,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
asriana_djaelani,asriana_djaelani,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asrianimuin04,asrianimuin04,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asriapriyantii,asriapriyantii,False,3,3,1.0,0,0,3,0,0,1.0,0.0,0.0,Negative
asriasri403,asriasri403,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asrikabaco,asrikabaco,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
asrina4400,asrina4400,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asriyani0807,asriyani0807,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asryntii22,asryntii22,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
assan_1989,assan_1989,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
assayidatn_,assayidatn_,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
asstrddddddd,asstrddddddd,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
assyahirah_26,assyahirah_26,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
assyfaputriaura6tiktok.6,assyfaputriaura6tiktok.6,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
assyifaemailcom,assyifaemailcom,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
assyifashop1_,assyifashop1_,False,2,2,1.0,1,0,1,0,0,0.5,0.0,0.5,Negative
assyra1710,assyra1710,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asteria_pwark,asteria_pwark,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
asterluvv000,asterluvv000,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asthy1616,asthy1616,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asti15gmail.com,asti15gmail.com,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
astiii_463,astiii_463,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
astkaa_,astkaa_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
astri3224,astri3224,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
astri_768,astri_768,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
astridoffcial26,astridoffcial26,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
astriherera,astriherera,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
astrinayla3,astrinayla3,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
astrioktiasari,astrioktiasari,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
astrisaras08,astrisaras08,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
astry.4mom_muda,astry.4mom_muda,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
astuti.alawiyah35,astuti.alawiyah35,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
astuti.ari,astuti.ari,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
astuti7202,astuti7202,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
astutik1975_,astutik1975_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
astutilukm4an,astutilukm4an,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
astutisamad_20,astutisamad_20,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asty.putri5,asty.putri5,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asuu_irengg,asuu_irengg,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aswa.angkara5,aswa.angkara5,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
aswindasari12,aswindasari12,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aswjdkl,aswjdkl,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asyaa.ofc_,asyaa.ofc_,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
asyala10,asyala10,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asyamrd2,asyamrd2,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asyasahi,asyasahi,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asyifa.3006,asyifa.3006,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
asyifa.syuhada,asyifa.syuhada,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asyifa.zahra85,asyifa.zahra85,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asyifaabb,asyifaabb,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
asyifado,asyifado,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
asyifah_hasibuan,asyifah_hasibuan,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asyifaniqobly,asyifaniqobly,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asyiq1,asyiq1,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asyiraasttwn,asyiraasttwn,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asyudahlah0,asyudahlah0,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
asywi0,asywi0,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
at.nnfs,at.nnfs,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atang195,atang195,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
ataura_07,ataura_07,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ataya_452,ataya_452,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
athafaris245,athafaris245,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
athallah.zeyn,athallah.zeyn,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
athallanna4,athallanna4,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atharrazka362,atharrazka362,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
athdiefabri,athdiefabri,False,2,2,1.0,0,0,2,0,0,1.0,0.0,0.0,Negative
athena20.0,athena20.0,False,4,3,0.75,0,3,0,1,0,0.0,1.0,0.0,Neutral
athirasagita,athirasagita,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
atiapatandung,atiapatandung,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atie.latief,atie.latief,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atiek.82,atiek.82,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atien373,atien373,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atiew7,atiew7,False,3,3,1.0,0,3,0,0,0,0.0,1.0,0.0,Neutral
atifatifah,atifatifah,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atigasnait,atigasnait,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
atik6426,atik6426,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
atik_iskandar,atik_iskandar,False,6,6,1.0,0,2,4,0,0,0.6666666666666666,0.3333333333333333,0.0,Negative
atika.27,atika.27,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atikaalusmani,atikaalusmani,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atikakhairaniputri,atikakhairaniputri,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
atikamessi,atikamessi,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atikanurulmaslakhah,atikanurulmaslakhah,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
atikasiti99,atikasiti99,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atikatik6137,atikatik6137,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atikmrhmh29,atikmrhmh29,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atiqh104,atiqh104,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
atisusanti518,atisusanti518,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atit.tita,atit.tita,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ativfff,ativfff,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ativrasy,ativrasy,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
atkaatko,atkaatko,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atks_1234,atks_1234,False,2,2,1.0,1,1,0,0,0,0.0,0.5,0.5,Neutral
atleast227,atleast227,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atmaarutaala,atmaarutaala,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
atmdi,atmdi,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atmikha2,atmikha2,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atoecute,atoecute,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
attalakevin,attalakevin,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
attaqirafandra.r05,attaqirafandra.r05,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
attar0452,attar0452,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
attiensetia615,attiensetia615,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atul97_,atul97_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atung94,atung94,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atuntuniri78,atuntuniri78,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
atuuwaigaa,atuuwaigaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atverals,atverals,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
atzatz96,atzatz96,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
au___liaa,au___liaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
au_liaa26,au_liaa26,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
auah__________2,auah__________2,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
audia_put3,audia_put3,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
audianailslashes,audianailslashes,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
audora.5,audora.5,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
audywk,audywk,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
aufa_fjryyh,aufa_fjryyh,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aufaralhanan,aufaralhanan,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aughie.yulia1989,aughie.yulia1989,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
auhan51117,auhan51117,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aul.nzfa,aul.nzfa,False,14,12,0.8571428571428571,0,3,9,2,0,0.75,0.25,0.0,Negative
aul3367,aul3367,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
aula156,aula156,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
aulia.cantik__,aulia.cantik__,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aulia.ezp.bisnis.p,aulia.ezp.bisnis.p,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aulia.rnt,aulia.rnt,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aulia.rohma6,aulia.rohma6,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
aulia.santi84,aulia.santi84,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
aulia00007,aulia00007,False,2,2,1.0,0,0,2,0,0,1.0,0.0,0.0,Negative
aulia09.4,aulia09.4,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aulia57345,aulia57345,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aulia8185,aulia8185,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
aulia_09.09,aulia_09.09,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aulia_adila21,aulia_adila21,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aulia_berlin,aulia_berlin,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
aulia_v_m_a,aulia_v_m_a,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
auliaanurwulan,auliaanurwulan,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
auliaastia08_,auliaastia08_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
auliadiana248,auliadiana248,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
auliahnsri,auliahnsri,False,3,3,1.0,0,2,1,0,0,0.3333333333333333,0.6666666666666666,0.0,Neutral
aulialudfi4,aulialudfi4,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
auliamahdayati_,auliamahdayati_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aulianonapoleon,aulianonapoleon,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aulianurul25101,aulianurul25101,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
auliarginaa,auliarginaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
auliarisandy,auliarisandy,False,4,4,1.0,0,4,0,0,0,0.0,1.0,0.0,Neutral
auliasalsabilajr1,auliasalsabilajr1,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
auliasaqinah_24,auliasaqinah_24,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
auliasilvianadhea,auliasilvianadhea,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
auliasiskasari4,auliasiskasari4,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
auliaurora,auliaurora,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
auliazahrazahra71,auliazahrazahra71,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
aullzztt,aullzztt,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
aulnggraini_,aulnggraini_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aulyapjm_,aulyapjm_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aulyiew,aulyiew,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
aulzntskh_,aulzntskh_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aumaza3,aumaza3,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aunaakuu,aunaakuu,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aunillah_maulida,aunillah_maulida,False,4,4,1.0,1,3,0,0,0,0.0,0.75,0.25,Neutral
aunillakhnmaulidaa_,aunillakhnmaulidaa_,False,2,1,0.5,0,1,0,1,0,0.0,1.0,0.0,Neutral
auntyryta02,auntyryta02,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aura3putri,aura3putri,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
auraa_rara_,auraa_rara_,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
aurapratiwi36,aurapratiwi36,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
aurasalwacake,aurasalwacake,False,2,2,1.0,2,0,0,0,0,0.0,0.0,1.0,Positive
aurasipaa,aurasipaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aureladian0,aureladian0,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aurelarkan1816,aurelarkan1816,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aurelcinta78h56.m,aurelcinta78h56.m,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aurelizadjan,aurelizadjan,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aurelvy2,aurelvy2,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
aurora_yaniq,aurora_yaniq,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
auroraaborealis08,auroraaborealis08,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
auroraguzel,auroraguzel,False,2,1,0.5,0,1,0,1,0,0.0,1.0,0.0,Neutral
auroruro,auroruro,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
aurraaclipz,aurraaclipz,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ausieer.a.a,ausieer.a.a,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
ausy_5,ausy_5,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
authenticself14,authenticself14,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
autocollection88,autocollection88,False,2,2,1.0,1,1,0,0,0,0.0,0.5,0.5,Neutral
autophilee._,autophilee._,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
autumnsky._,autumnsky._,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
auuliasuci,auuliasuci,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
auulllyaaaa,auulllyaaaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
av0cadoholicc,av0cadoholicc,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
avaa_yaaa,avaa_yaaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
avaelinaa,avaelinaa,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
avahsundusiah,avahsundusiah,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
avaromotor,avaromotor,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
avassalabib,avassalabib,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
avavia8,avavia8,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
avicenna_as,avicenna_as,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
avikanovia23,avikanovia23,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
avikxxx_,avikxxx_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aviniagslaa,aviniagslaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
avixxmulxxxx,avixxmulxxxx,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
avk_aja133,avk_aja133,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
avocadoofvv,avocadoofvv,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
avocadooo126,avocadooo126,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
avrielliaa__,avrielliaa__,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aw9_6,aw9_6,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
awa.nails_studio,awa.nails_studio,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
awaa_cawaa,awaa_cawaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
awalgaffar_ramadhan,awalgaffar_ramadhan,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
awanfaiz6,awanfaiz6,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
awannabeyourss2,awannabeyourss2,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
awasadasule090,awasadasule090,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
aweaweeeeee,aweaweeeeee,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
awepegeste_,awepegeste_,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
awesomebaby__1,awesomebaby__1,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
awildaniawildani,awildaniawildani,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
axa.xavier,axa.xavier,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
axel_9705,axel_9705,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
axel_mnc,axel_mnc,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
axelhamdanmhdj,axelhamdanmhdj,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
axsh14_,axsh14_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
axz.4raaa_,axz.4raaa_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ay.021,ay.021,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
ay.topik,ay.topik,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ay1228_,ay1228_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ay_adr2606,ay_adr2606,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ay_ay.59,ay_ay.59,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
ay_ayra07,ay_ayra07,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ay_bouquett,ay_bouquett,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
ay_isti,ay_isti,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ay_ksm,ay_ksm,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aya.mm099,aya.mm099,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aya.yaya06,aya.yaya06,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aya.zain94,aya.zain94,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
aya1231860,aya1231860,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
ayaang870,ayaang870,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ayaaraa51,ayaaraa51,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ayahe.gendhis25,ayahe.gendhis25,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
ayahhannan8,ayahhannan8,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ayam_gagah,ayam_gagah,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
ayamay624,ayamay624,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
